MANDT,BUKRS,BELNR,GJAHR,BUZEI,BSCHL,HKONT,DMBTR,KOSTL
100,3000,100009064,2025,1,50,800000,140813.36,
100,3000,100009064,2025,2,01,10011,140813.36,
100,3000,100009065,2025,1,50,800000,1280019.76,
100,3000,100009065,2025,2,01,10046,1280019.76,
100,3000,100009066,2025,1,50,800000,626495.36,
100,3000,100009066,2025,2,01,10031,626495.36,
100,3000,100009067,2025,1,50,800000,537225.03,
100,3000,100009067,2025,2,01,10015,537225.03,
100,1000,100009068,2025,1,50,410000,1969.73,
100,1000,100009068,2025,2,01,INTERNAL,1969.73,
100,1000,100009069,2025,1,50,410000,1709.82,
100,1000,100009069,2025,2,01,INTERNAL,1709.82,
100,1000,100009070,2025,1,50,410000,1413.82,
100,1000,100009070,2025,2,01,INTERNAL,1413.82,
100,1000,100009071,2025,1,50,410000,1621.62,
100,1000,100009071,2025,2,01,INTERNAL,1621.62,
100,1000,100009072,2025,1,50,410000,1448.35,
100,1000,100009072,2025,2,01,INTERNAL,1448.35,
100,1000,100009073,2025,1,50,410000,1109.56,
100,1000,100009073,2025,2,01,INTERNAL,1109.56,
100,2000,100009074,2025,1,40,400000,18168.92,REF300
100,2000,100009074,2025,2,31,50279,18168.92,
100,1000,100009075,2025,1,40,400000,17443.25,MIN100
100,1000,100009075,2025,2,31,50078,17443.25,
100,1000,100009076,2025,1,40,400000,53949.95,MANT100
100,1000,100009076,2025,2,31,50051,53949.95,
100,2000,100009077,2025,1,40,400000,21903.56,LOG300
100,2000,100009077,2025,2,31,50248,21903.56,
100,1000,100009078,2025,1,40,400000,30190.949999999997,PLAN200
100,1000,100009078,2025,2,31,50133,30190.949999999997,
100,3000,100009079,2025,1,50,800000,660092.13,
100,3000,100009079,2025,2,01,10024,660092.13,
100,3000,100009080,2025,1,50,800000,821930.3600000001,
100,3000,100009080,2025,2,01,10014,821930.3600000001,
100,3000,100009081,2025,1,50,800000,962138.28,
100,3000,100009081,2025,2,01,10039,962138.28,
100,1000,100009082,2025,1,50,410000,1646.05,
100,1000,100009082,2025,2,01,INTERNAL,1646.05,
100,1000,100009083,2025,1,50,410000,1704.4,
100,1000,100009083,2025,2,01,INTERNAL,1704.4,
100,2000,100009084,2025,1,40,400000,4875.9,LOG200
100,2000,100009084,2025,2,31,50257,4875.9,
100,1000,100009085,2025,1,40,400000,4120.0,PLAN300
100,1000,100009085,2025,2,31,50169,4120.0,
100,1000,100009086,2025,1,40,400000,11440.439999999999,MIN200
100,1000,100009086,2025,2,31,50031,11440.439999999999,
100,2000,100009087,2025,1,40,400000,3256.6600000000003,REF100
100,2000,100009087,2025,2,31,50240,3256.6600000000003,
100,1000,100009088,2025,1,40,400000,32007.07,PLAN100
100,1000,100009088,2025,2,31,50287,32007.07,
100,3000,100009089,2025,1,50,800000,819688.85,
100,3000,100009089,2025,2,01,10026,819688.85,
100,3000,100009090,2025,1,50,800000,537412.2799999999,
100,3000,100009090,2025,2,01,10021,537412.2799999999,
100,3000,100009091,2025,1,50,800000,534320.7999999999,
100,3000,100009091,2025,2,01,10003,534320.7999999999,
100,3000,100009092,2025,1,50,800000,260509.47999999998,
100,3000,100009092,2025,2,01,10037,260509.47999999998,
100,3000,100009093,2025,1,50,800000,923704.53,
100,3000,100009093,2025,2,01,10011,923704.53,
100,3000,100009094,2025,1,50,800000,763506.64,
100,3000,100009094,2025,2,01,10005,763506.64,
100,3000,100009095,2025,1,50,800000,657013.3800000001,
100,3000,100009095,2025,2,01,10037,657013.3800000001,
100,1000,100009096,2025,1,50,410000,1022.71,
100,1000,100009096,2025,2,01,INTERNAL,1022.71,
100,1000,100009097,2025,1,50,410000,1532.98,
100,1000,100009097,2025,2,01,INTERNAL,1532.98,
100,1000,100009098,2025,1,50,410000,941.94,
100,1000,100009098,2025,2,01,INTERNAL,941.94,
100,1000,100009099,2025,1,50,410000,1707.65,
100,1000,100009099,2025,2,01,INTERNAL,1707.65,
100,1000,100009100,2025,1,50,410000,1562.53,
100,1000,100009100,2025,2,01,INTERNAL,1562.53,
100,1000,100009101,2025,1,50,410000,919.01,
100,1000,100009101,2025,2,01,INTERNAL,919.01,
100,3000,100009103,2025,1,50,420000,8606.155230097662,ADM100
100,3000,100009103,2025,2,01,INTERNAL,8606.155230097662,
100,1000,100009104,2025,1,40,400000,21636.7,PLAN200
100,1000,100009104,2025,2,31,50262,21636.7,
100,1000,100009105,2025,1,40,400000,27591.22,MANT300
100,1000,100009105,2025,2,31,50269,27591.22,
100,2000,100009106,2025,1,40,400000,18660.52,LOG200
100,2000,100009106,2025,2,31,50030,18660.52,
100,1000,100009107,2025,1,40,400000,27496.98,MANT200
100,1000,100009107,2025,2,31,50252,27496.98,
100,3000,100009108,2025,1,50,800000,423592.08,
100,3000,100009108,2025,2,01,10027,423592.08,
100,3000,100009109,2025,1,50,800000,148831.28,
100,3000,100009109,2025,2,01,10005,148831.28,
100,3000,100009110,2025,1,50,800000,440291.62,
100,3000,100009110,2025,2,01,10027,440291.62,
100,3000,100009111,2025,1,50,800000,735827.47,
100,3000,100009111,2025,2,01,10044,735827.47,
100,3000,100009112,2025,1,50,800000,313285.23,
100,3000,100009112,2025,2,01,10010,313285.23,
100,3000,100009113,2025,1,50,800000,192675.85,
100,3000,100009113,2025,2,01,10011,192675.85,
100,3000,100009114,2025,1,50,800000,357183.0,
100,3000,100009114,2025,2,01,10014,357183.0,
100,3000,100009115,2025,1,50,800000,456812.10000000003,
100,3000,100009115,2025,2,01,10016,456812.10000000003,
100,3000,100009116,2025,1,50,800000,544322.88,
100,3000,100009116,2025,2,01,10043,544322.88,
100,3000,100009117,2025,1,50,800000,453955.18,
100,3000,100009117,2025,2,01,10003,453955.18,
100,1000,100009118,2025,1,50,410000,1724.66,
100,1000,100009118,2025,2,01,INTERNAL,1724.66,
100,1000,100009119,2025,1,50,410000,1175.64,
100,1000,100009119,2025,2,01,INTERNAL,1175.64,
100,1000,100009120,2025,1,50,410000,609.27,
100,1000,100009120,2025,2,01,INTERNAL,609.27,
100,1000,100009121,2025,1,50,410000,561.26,
100,1000,100009121,2025,2,01,INTERNAL,561.26,
100,1000,100009122,2025,1,50,410000,1780.12,
100,1000,100009122,2025,2,01,INTERNAL,1780.12,
100,1000,100009123,2025,1,50,410000,1203.55,
100,1000,100009123,2025,2,01,INTERNAL,1203.55,
100,3000,100009125,2025,1,50,420000,16965.440245158927,ADM100
100,3000,100009125,2025,2,01,INTERNAL,16965.440245158927,
100,1000,100009126,2025,1,40,400000,53618.9,MANT300
100,1000,100009126,2025,2,31,50007,53618.9,
100,1000,100009127,2025,1,40,400000,29080.159999999996,MANT300
100,1000,100009127,2025,2,31,50191,29080.159999999996,
100,2000,100009128,2025,1,40,400000,22229.760000000002,LAB300
100,2000,100009128,2025,2,31,50034,22229.760000000002,
100,1000,100009129,2025,1,40,400000,17266.05,PLAN300
100,1000,100009129,2025,2,31,50298,17266.05,
100,2000,100009130,2025,1,40,400000,15087.16,REF300
100,2000,100009130,2025,2,31,50169,15087.16,
100,1000,100009131,2025,1,40,400000,18642.199999999997,MANT200
100,1000,100009131,2025,2,31,50227,18642.199999999997,
100,3000,100009132,2025,1,50,800000,466658.01,
100,3000,100009132,2025,2,01,10020,466658.01,
100,3000,100009133,2025,1,50,800000,1140028.6099999999,
100,3000,100009133,2025,2,01,10040,1140028.6099999999,
100,3000,100009134,2025,1,50,800000,1177327.1099999999,
100,3000,100009134,2025,2,01,10021,1177327.1099999999,
100,3000,100009135,2025,1,50,800000,536072.25,
100,3000,100009135,2025,2,01,10048,536072.25,
100,3000,100009136,2025,1,50,800000,378745.95,
100,3000,100009136,2025,2,01,10023,378745.95,
100,3000,100009137,2025,1,50,800000,286034.0,
100,3000,100009137,2025,2,01,10005,286034.0,
100,3000,100009138,2025,1,50,800000,625786.74,
100,3000,100009138,2025,2,01,10009,625786.74,
100,3000,100009139,2025,1,50,800000,741506.71,
100,3000,100009139,2025,2,01,10030,741506.71,
100,3000,100009140,2025,1,50,800000,190045.99000000002,
100,3000,100009140,2025,2,01,10044,190045.99000000002,
100,1000,100009141,2025,1,50,410000,1569.95,
100,1000,100009141,2025,2,01,INTERNAL,1569.95,
100,1000,100009142,2025,1,50,410000,1240.24,
100,1000,100009142,2025,2,01,INTERNAL,1240.24,
100,1000,100009143,2025,1,50,410000,906.37,
100,1000,100009143,2025,2,01,INTERNAL,906.37,
100,1000,100009144,2025,1,50,410000,1011.79,
100,1000,100009144,2025,2,01,INTERNAL,1011.79,
100,1000,100009145,2025,1,50,410000,1536.53,
100,1000,100009145,2025,2,01,INTERNAL,1536.53,
100,1000,100009146,2025,1,50,410000,1747.74,
100,1000,100009146,2025,2,01,INTERNAL,1747.74,
100,1000,100009147,2025,1,40,400000,19121.72,PLAN100
100,1000,100009147,2025,2,31,50194,19121.72,
100,2000,100009148,2025,1,40,400000,27358.879999999997,LOG200
100,2000,100009148,2025,2,31,50061,27358.879999999997,
100,1000,100009149,2025,1,40,400000,13921.980000000001,MANT100
100,1000,100009149,2025,2,31,50296,13921.980000000001,
100,3000,100009150,2025,1,50,800000,478157.04000000004,
100,3000,100009150,2025,2,01,10034,478157.04000000004,
100,3000,100009151,2025,1,50,800000,862085.9400000001,
100,3000,100009151,2025,2,01,10021,862085.9400000001,
100,3000,100009152,2025,1,50,800000,751767.92,
100,3000,100009152,2025,2,01,10023,751767.92,
100,3000,100009153,2025,1,50,800000,1247668.75,
100,3000,100009153,2025,2,01,10022,1247668.75,
100,3000,100009154,2025,1,50,800000,1012402.99,
100,3000,100009154,2025,2,01,10042,1012402.99,
100,3000,100009155,2025,1,50,800000,853042.38,
100,3000,100009155,2025,2,01,10036,853042.38,
100,3000,100009156,2025,1,50,800000,882074.88,
100,3000,100009156,2025,2,01,10007,882074.88,
100,1000,100009157,2025,1,50,410000,1788.29,
100,1000,100009157,2025,2,01,INTERNAL,1788.29,
100,1000,100009158,2025,1,50,410000,1281.43,
100,1000,100009158,2025,2,01,INTERNAL,1281.43,
100,1000,100009159,2025,1,50,410000,1810.2,
100,1000,100009159,2025,2,01,INTERNAL,1810.2,
100,2000,100009160,2025,1,40,400000,33304.869999999995,LAB200
100,2000,100009160,2025,2,31,50205,33304.869999999995,
100,1000,100009161,2025,1,40,400000,7134.66,PLAN300
100,1000,100009161,2025,2,31,50174,7134.66,
100,1000,100009162,2025,1,40,400000,29101.969999999998,PLAN200
100,1000,100009162,2025,2,31,50037,29101.969999999998,
100,1000,100009163,2025,1,40,400000,22311.99,MIN100
100,1000,100009163,2025,2,31,50058,22311.99,
100,1000,100009164,2025,1,40,400000,28098.789999999997,PLAN100
100,1000,100009164,2025,2,31,50181,28098.789999999997,
100,3000,100009165,2025,1,50,800000,578163.75,
100,3000,100009165,2025,2,01,10037,578163.75,
100,3000,100009166,2025,1,50,800000,1071250.96,
100,3000,100009166,2025,2,01,10003,1071250.96,
100,3000,100009167,2025,1,50,800000,752685.6000000001,
100,3000,100009167,2025,2,01,10004,752685.6000000001,
100,3000,100009168,2025,1,50,800000,540092.52,
100,3000,100009168,2025,2,01,10015,540092.52,
100,3000,100009169,2025,1,50,800000,950582.01,
100,3000,100009169,2025,2,01,10029,950582.01,
100,1000,100009170,2025,1,50,410000,1732.28,
100,1000,100009170,2025,2,01,INTERNAL,1732.28,
100,1000,100009171,2025,1,50,410000,1133.57,
100,1000,100009171,2025,2,01,INTERNAL,1133.57,
100,1000,100009172,2025,1,50,410000,507.34,
100,1000,100009172,2025,2,01,INTERNAL,507.34,
100,1000,100009173,2025,1,50,410000,834.6,
100,1000,100009173,2025,2,01,INTERNAL,834.6,
100,1000,100009174,2025,1,50,410000,1807.2,
100,1000,100009174,2025,2,01,INTERNAL,1807.2,
100,2000,100009175,2025,1,40,400000,22334.55,LAB100
100,2000,100009175,2025,2,31,50293,22334.55,
100,1000,100009176,2025,1,40,400000,3900.2999999999997,MIN100
100,1000,100009176,2025,2,31,50165,3900.2999999999997,
100,3000,100009177,2025,1,50,800000,701480.52,
100,3000,100009177,2025,2,01,10041,701480.52,
100,3000,100009178,2025,1,50,800000,645111.44,
100,3000,100009178,2025,2,01,10040,645111.44,
100,3000,100009179,2025,1,50,800000,1061613.3,
100,3000,100009179,2025,2,01,10016,1061613.3,
100,3000,100009180,2025,1,50,800000,565427.4,
100,3000,100009180,2025,2,01,10017,565427.4,
100,3000,100009181,2025,1,50,800000,883656.25,
100,3000,100009181,2025,2,01,10017,883656.25,
100,3000,100009182,2025,1,50,800000,419928.96,
100,3000,100009182,2025,2,01,10030,419928.96,
100,3000,100009183,2025,1,50,800000,368562.42,
100,3000,100009183,2025,2,01,10002,368562.42,
100,1000,100009184,2025,1,50,410000,1107.54,
100,1000,100009184,2025,2,01,INTERNAL,1107.54,
100,1000,100009185,2025,1,50,410000,853.35,
100,1000,100009185,2025,2,01,INTERNAL,853.35,
100,1000,100009186,2025,1,50,410000,764.89,
100,1000,100009186,2025,2,01,INTERNAL,764.89,
100,1000,100009187,2025,1,50,410000,1617.31,
100,1000,100009187,2025,2,01,INTERNAL,1617.31,
100,1000,100009188,2025,1,50,410000,1972.67,
100,1000,100009188,2025,2,01,INTERNAL,1972.67,
100,1000,100009189,2025,1,40,400000,131.46,MIN300
100,1000,100009189,2025,2,31,50147,131.46,
100,2000,100009190,2025,1,40,400000,25450.41,REF200
100,2000,100009190,2025,2,31,50068,25450.41,
100,2000,100009191,2025,1,40,400000,7773.999999999999,LOG100
100,2000,100009191,2025,2,31,50149,7773.999999999999,
100,1000,100009192,2025,1,40,400000,1571.28,MANT100
100,1000,100009192,2025,2,31,50230,1571.28,
100,2000,100009193,2025,1,40,400000,43453.579999999994,REF300
100,2000,100009193,2025,2,31,50099,43453.579999999994,
100,2000,100009194,2025,1,40,400000,21856.600000000002,REF200
100,2000,100009194,2025,2,31,50234,21856.600000000002,
100,3000,100009195,2025,1,50,800000,436846.08,
100,3000,100009195,2025,2,01,10014,436846.08,
100,3000,100009196,2025,1,50,800000,965104.0,
100,3000,100009196,2025,2,01,10023,965104.0,
100,3000,100009197,2025,1,50,800000,947592.32,
100,3000,100009197,2025,2,01,10021,947592.32,
100,3000,100009198,2025,1,50,800000,1190719.26,
100,3000,100009198,2025,2,01,10017,1190719.26,
100,3000,100009199,2025,1,50,800000,314512.92,
100,3000,100009199,2025,2,01,10048,314512.92,
100,3000,100009200,2025,1,50,800000,211453.89,
100,3000,100009200,2025,2,01,10002,211453.89,
100,3000,100009201,2025,1,50,800000,1080270.6099999999,
100,3000,100009201,2025,2,01,10001,1080270.6099999999,
100,3000,100009202,2025,1,50,800000,551296.52,
100,3000,100009202,2025,2,01,10037,551296.52,
100,3000,100009203,2025,1,50,800000,341613.62,
100,3000,100009203,2025,2,01,10011,341613.62,
100,1000,100009204,2025,1,50,410000,536.67,
100,1000,100009204,2025,2,01,INTERNAL,536.67,
100,1000,100009205,2025,1,50,410000,945.67,
100,1000,100009205,2025,2,01,INTERNAL,945.67,
100,1000,100009206,2025,1,50,410000,1509.82,
100,1000,100009206,2025,2,01,INTERNAL,1509.82,
100,2000,100009207,2025,1,40,400000,22542.71,LOG200
100,2000,100009207,2025,2,31,50233,22542.71,
100,1000,100009208,2025,1,40,400000,36697.56,MIN300
100,1000,100009208,2025,2,31,50108,36697.56,
100,2000,100009209,2025,1,40,400000,30569.800000000003,LAB200
100,2000,100009209,2025,2,31,50273,30569.800000000003,
100,1000,100009210,2025,1,40,400000,7371.2,MIN300
100,1000,100009210,2025,2,31,50215,7371.2,
100,3000,100009211,2025,1,50,800000,525016.95,
100,3000,100009211,2025,2,01,10015,525016.95,
100,3000,100009212,2025,1,50,800000,981586.4000000001,
100,3000,100009212,2025,2,01,10048,981586.4000000001,
100,3000,100009213,2025,1,50,800000,1321169.72,
100,3000,100009213,2025,2,01,10009,1321169.72,
100,3000,100009214,2025,1,50,800000,800043.0,
100,3000,100009214,2025,2,01,10049,800043.0,
100,3000,100009215,2025,1,50,800000,445356.0,
100,3000,100009215,2025,2,01,10022,445356.0,
100,3000,100009216,2025,1,50,800000,446186.79,
100,3000,100009216,2025,2,01,10027,446186.79,
100,3000,100009217,2025,1,50,800000,786115.76,
100,3000,100009217,2025,2,01,10021,786115.76,
100,1000,100009218,2025,1,50,410000,568.87,
100,1000,100009218,2025,2,01,INTERNAL,568.87,
100,1000,100009219,2025,1,50,410000,1211.17,
100,1000,100009219,2025,2,01,INTERNAL,1211.17,
100,1000,100009220,2025,1,50,410000,1253.54,
100,1000,100009220,2025,2,01,INTERNAL,1253.54,
100,3000,100009222,2025,1,50,420000,13527.764361657111,ADM100
100,3000,100009222,2025,2,01,INTERNAL,13527.764361657111,
100,1000,100009223,2025,1,40,400000,4676.56,MANT100
100,1000,100009223,2025,2,31,50160,4676.56,
100,2000,100009224,2025,1,40,400000,9654.0,LAB200
100,2000,100009224,2025,2,31,50157,9654.0,
100,2000,100009225,2025,1,40,400000,8568.24,LAB300
100,2000,100009225,2025,2,31,50027,8568.24,
100,1000,100009226,2025,1,40,400000,12754.16,MIN300
100,1000,100009226,2025,2,31,50123,12754.16,
100,1000,100009227,2025,1,40,400000,6291.88,PLAN300
100,1000,100009227,2025,2,31,50063,6291.88,
100,3000,100009228,2025,1,50,800000,596093.0599999999,
100,3000,100009228,2025,2,01,10040,596093.0599999999,
100,3000,100009229,2025,1,50,800000,491599.76,
100,3000,100009229,2025,2,01,10013,491599.76,
100,3000,100009230,2025,1,50,800000,533222.5800000001,
100,3000,100009230,2025,2,01,10027,533222.5800000001,
100,3000,100009231,2025,1,50,800000,425285.89999999997,
100,3000,100009231,2025,2,01,10024,425285.89999999997,
100,3000,100009232,2025,1,50,800000,412471.8,
100,3000,100009232,2025,2,01,10012,412471.8,
100,1000,100009233,2025,1,50,410000,1124.41,
100,1000,100009233,2025,2,01,INTERNAL,1124.41,
100,1000,100009234,2025,1,50,410000,1708.17,
100,1000,100009234,2025,2,01,INTERNAL,1708.17,
100,1000,100009235,2025,1,50,410000,620.93,
100,1000,100009235,2025,2,01,INTERNAL,620.93,
100,1000,100009236,2025,1,50,410000,1983.34,
100,1000,100009236,2025,2,01,INTERNAL,1983.34,
100,3000,100009238,2025,1,50,420000,14980.580624604841,ADM100
100,3000,100009238,2025,2,01,INTERNAL,14980.580624604841,
100,1000,100009239,2025,1,40,400000,34019.479999999996,MIN100
100,1000,100009239,2025,2,31,50284,34019.479999999996,
100,1000,100009240,2025,1,40,400000,56407.90000000001,PLAN300
100,1000,100009240,2025,2,31,50277,56407.90000000001,
100,3000,100009241,2025,1,50,800000,1272289.37,
100,3000,100009241,2025,2,01,10036,1272289.37,
100,3000,100009242,2025,1,50,800000,706789.8699999999,
100,3000,100009242,2025,2,01,10032,706789.8699999999,
100,3000,100009243,2025,1,50,800000,463241.68,
100,3000,100009243,2025,2,01,10034,463241.68,
100,3000,100009244,2025,1,50,800000,699755.5800000001,
100,3000,100009244,2025,2,01,10011,699755.5800000001,
100,3000,100009245,2025,1,50,800000,342020.64,
100,3000,100009245,2025,2,01,10017,342020.64,
100,1000,100009246,2025,1,50,410000,919.11,
100,1000,100009246,2025,2,01,INTERNAL,919.11,
100,1000,100009247,2025,1,50,410000,1275.0,
100,1000,100009247,2025,2,01,INTERNAL,1275.0,
100,1000,100009248,2025,1,50,410000,897.8,
100,1000,100009248,2025,2,01,INTERNAL,897.8,
100,1000,100009249,2025,1,50,410000,867.83,
100,1000,100009249,2025,2,01,INTERNAL,867.83,
100,1000,100009250,2025,1,50,410000,872.21,
100,1000,100009250,2025,2,01,INTERNAL,872.21,
100,1000,100009251,2025,1,50,410000,1723.71,
100,1000,100009251,2025,2,01,INTERNAL,1723.71,
100,2000,100009252,2025,1,40,400000,13815.12,LAB300
100,2000,100009252,2025,2,31,50264,13815.12,
100,2000,100009253,2025,1,40,400000,10189.490000000002,LOG300
100,2000,100009253,2025,2,31,50292,10189.490000000002,
100,2000,100009254,2025,1,40,400000,6459.3,LAB300
100,2000,100009254,2025,2,31,50030,6459.3,
100,3000,100009255,2025,1,50,800000,423298.88,
100,3000,100009255,2025,2,01,10023,423298.88,
100,3000,100009256,2025,1,50,800000,555724.26,
100,3000,100009256,2025,2,01,10029,555724.26,
100,3000,100009257,2025,1,50,800000,1042867.53,
100,3000,100009257,2025,2,01,10014,1042867.53,
100,3000,100009258,2025,1,50,800000,154111.98,
100,3000,100009258,2025,2,01,10044,154111.98,
100,3000,100009259,2025,1,50,800000,410942.94999999995,
100,3000,100009259,2025,2,01,10003,410942.94999999995,
100,3000,100009260,2025,1,50,800000,1100269.96,
100,3000,100009260,2025,2,01,10012,1100269.96,
100,3000,100009261,2025,1,50,800000,627184.4099999999,
100,3000,100009261,2025,2,01,10025,627184.4099999999,
100,3000,100009262,2025,1,50,800000,534888.42,
100,3000,100009262,2025,2,01,10031,534888.42,
100,3000,100009263,2025,1,50,800000,459090.72000000003,
100,3000,100009263,2025,2,01,10028,459090.72000000003,
100,3000,100009264,2025,1,50,800000,396942.30000000005,
100,3000,100009264,2025,2,01,10014,396942.30000000005,
100,1000,100009265,2025,1,50,410000,1320.01,
100,1000,100009265,2025,2,01,INTERNAL,1320.01,
100,1000,100009266,2025,1,50,410000,611.28,
100,1000,100009266,2025,2,01,INTERNAL,611.28,
100,1000,100009267,2025,1,50,410000,537.83,
100,1000,100009267,2025,2,01,INTERNAL,537.83,
100,1000,100009268,2025,1,40,400000,5636.63,PLAN100
100,1000,100009268,2025,2,31,50086,5636.63,
100,1000,100009269,2025,1,40,400000,36945.13,PLAN300
100,1000,100009269,2025,2,31,50191,36945.13,
100,3000,100009270,2025,1,50,800000,377296.92,
100,3000,100009270,2025,2,01,10011,377296.92,
100,3000,100009271,2025,1,50,800000,530292.1699999999,
