MANDT,EBELN,EBELP,MATNR,WERKS,MENGE,NETPR,BRTWR
100,4500003568,10,10004,2000,17,624.23,10611.91
100,4500003569,10,30006,1000,44,463.69,20402.36
100,4500003570,10,10089,2000,45,731.02,32895.9
100,4500003570,20,10097,2000,15,244.65,3669.75
100,4500003570,30,10248,2000,34,100.23,3407.82
100,4500003570,40,10117,2000,20,694.18,13883.599999999999
100,4500003571,10,80030,1000,19,347.58,6604.0199999999995
100,4500003571,20,10161,1000,32,214.59,6866.88
100,4500003571,30,30009,1000,21,113.44,2382.24
100,4500003571,40,80021,1000,17,131.75,2239.75
100,4500003572,10,10044,1000,12,259.87,3118.44
100,4500003572,20,10076,1000,8,596.97,4775.76
100,4500003573,10,30006,1000,45,348.88,15699.6
100,4500003573,20,10058,1000,30,255.41,7662.3
100,4500003573,30,10116,1000,21,527.49,11077.29
100,4500003573,40,10104,1000,46,78.07,3591.22
100,4500003574,10,80041,2000,21,641.01,13461.21
100,4500003574,20,10021,2000,14,536.23,7507.22
100,4500003574,30,10263,2000,27,778.8,21027.6
100,4500003575,10,10017,1000,27,154.64,4175.28
100,4500003575,20,10234,1000,13,628.66,8172.58
100,4500003576,10,10059,1000,40,381.22,15248.800000000001
100,4500003576,20,30000,1000,10,452.73,4527.3
100,4500003576,30,10171,1000,22,457.08,10055.76
100,4500003577,10,10063,2000,7,76.71,536.9699999999999
100,4500003577,20,80005,2000,49,298.3,14616.7
100,4500003578,10,10195,2000,26,403.95,10502.699999999999
100,4500003578,20,10283,2000,44,303.08,13335.519999999999
100,4500003578,30,10227,2000,49,128.42,6292.579999999999
100,4500003579,10,80011,1000,10,523.92,5239.2
100,4500003579,20,30000,1000,34,100.33,3411.22
100,4500003580,10,80020,1000,12,240.13,2881.56
100,4500003580,20,80017,1000,26,289.65,7530.9
100,4500003580,30,10183,1000,19,773.74,14701.06
100,4500003581,10,10276,2000,34,714.23,24283.82
100,4500003581,20,80007,2000,33,691.85,22831.05
100,4500003581,30,80023,2000,50,570.91,28545.5
100,4500003582,10,10296,1000,15,205.09,3076.35
100,4500003582,20,10198,1000,30,386.61,11598.300000000001
100,4500003583,10,10296,1000,9,315.06,2835.54
100,4500003583,20,10276,1000,20,125.85,2517.0
100,4500003583,30,30048,1000,10,752.46,7524.6
100,4500003583,40,30006,1000,29,490.95,14237.55
100,4500003584,10,10112,1000,16,154.93,2478.88
100,4500003584,20,10183,1000,34,617.85,21006.9
100,4500003584,30,10260,1000,17,627.88,10673.96
100,4500003585,10,10088,2000,32,256.45,8206.4
100,4500003585,20,10070,2000,7,146.52,1025.64
100,4500003585,30,10057,2000,6,608.31,3649.8599999999997
100,4500003585,40,30040,2000,21,275.81,5792.01
100,4500003586,10,10157,2000,3,232.5,697.5
100,4500003587,10,10155,2000,2,126.94,253.88
100,4500003587,20,10038,2000,29,466.82,13537.78
100,4500003587,30,10217,2000,46,794.78,36559.88
100,4500003588,10,10035,2000,18,302.84,5451.12
100,4500003588,20,10016,2000,6,167.28,1003.6800000000001
100,4500003588,30,10008,2000,17,229.12,3895.04
100,4500003588,40,10081,2000,34,782.55,26606.699999999997
100,4500003589,10,10029,2000,41,579.11,23743.510000000002
100,4500003589,20,10243,2000,45,666.29,29983.05
100,4500003589,30,80018,2000,9,249.9,2249.1
100,4500003589,40,10199,2000,30,453.62,13608.6
100,4500003590,10,10143,1000,11,300.39,3304.29
100,4500003590,20,10014,1000,33,657.21,21687.93
100,4500003590,30,30025,1000,12,228.32,2739.84
100,4500003590,40,30046,1000,17,524.29,8912.93
100,4500003591,10,80047,2000,32,209.73,6711.36
100,4500003591,20,10076,2000,16,419.06,6704.96
100,4500003591,30,10130,2000,38,585.03,22231.14
100,4500003591,40,10084,2000,39,174.27,6796.530000000001
100,4500003592,10,10156,1000,1,744.92,744.92
100,4500003592,20,10036,1000,34,352.18,11974.12
100,4500003593,10,30025,2000,20,93.72,1874.4
100,4500003593,20,10075,2000,18,131.42,2365.56
100,4500003593,30,10074,2000,45,557.97,25108.65
100,4500003594,10,10036,2000,26,91.1,2368.6
100,4500003594,20,10206,2000,20,234.71,4694.2
100,4500003594,30,30018,2000,2,379.01,758.02
100,4500003594,40,10156,2000,30,724.83,21744.9
100,4500003595,10,10036,1000,14,512.55,7175.699999999999
100,4500003595,20,10246,1000,49,446.69,21887.81
100,4500003596,10,10194,2000,47,502.45,23615.149999999998
100,4500003596,20,10114,2000,32,404.3,12937.6
100,4500003596,30,10246,2000,12,278.85,3346.2000000000003
100,4500003596,40,30031,2000,12,720.93,8651.16
100,4500003597,10,30004,2000,5,182.12,910.6
100,4500003597,20,10275,2000,43,418.68,18003.24
100,4500003597,30,10211,2000,50,739.5,36975.0
100,4500003598,10,10286,1000,28,404.15,11316.199999999999
100,4500003599,10,10257,1000,18,440.48,7928.64
100,4500003599,20,10015,1000,25,688.1,17202.5
100,4500003599,30,10141,1000,30,105.67,3170.1
100,4500003599,40,10198,1000,23,737.01,16951.23
100,4500003600,10,10198,1000,45,153.2,6893.999999999999
100,4500003600,20,10103,1000,21,270.97,5690.370000000001
100,4500003600,30,10115,1000,24,537.33,12895.920000000002
100,4500003601,10,10184,1000,35,649.83,22744.050000000003
100,4500003601,20,10212,1000,15,580.92,8713.8
100,4500003601,30,10181,1000,39,746.16,29100.239999999998
100,4500003602,10,10275,2000,39,550.37,21464.43
100,4500003602,20,30008,2000,12,443.5,5322.0
100,4500003603,10,10179,2000,28,695.2,19465.600000000002
100,4500003603,20,80001,2000,43,689.47,29647.210000000003
100,4500003603,30,30015,2000,31,463.95,14382.449999999999
100,4500003603,40,30041,2000,24,793.37,19040.88
100,4500003604,10,30029,1000,50,101.71,5085.5
100,4500003605,10,10198,1000,49,529.5,25945.5
100,4500003605,20,30045,1000,20,263.68,5273.6
100,4500003605,30,10100,1000,19,399.75,7595.25
100,4500003605,40,10144,1000,15,89.33,1339.95
100,4500003606,10,10280,1000,48,632.28,30349.44
100,4500003606,20,10174,1000,26,375.68,9767.68
100,4500003606,30,10033,1000,7,625.59,4379.13
100,4500003606,40,10179,1000,26,471.7,12264.199999999999
100,4500003607,10,10078,2000,7,406.41,2844.8700000000003
100,4500003607,20,10190,2000,42,343.67,14434.140000000001
100,4500003607,30,10284,2000,38,733.05,27855.899999999998
100,4500003608,10,10287,2000,19,670.11,12732.09
100,4500003608,20,10115,2000,45,468.09,21064.05
100,4500003608,30,80041,2000,26,712.06,18513.559999999998
100,4500003608,40,10140,2000,7,668.96,4682.72
100,4500003609,10,10177,2000,48,659.13,31638.239999999998
100,4500003609,20,30019,2000,30,197.75,5932.5
100,4500003609,30,10033,2000,22,524.94,11548.68
100,4500003610,10,10176,2000,28,112.9,3161.2000000000003
100,4500003611,10,10246,1000,26,211.71,5504.46
100,4500003611,20,10046,1000,26,583.41,15168.66
100,4500003612,10,10201,2000,34,397.87,13527.58
100,4500003612,20,30005,2000,25,324.86,8121.5
100,4500003612,30,10209,2000,19,788.82,14987.580000000002
100,4500003612,40,10255,2000,7,449.91,3149.3700000000003
100,4500003613,10,10102,2000,5,473.37,2366.85
100,4500003613,20,10264,2000,12,278.44,3341.2799999999997
100,4500003613,30,10215,2000,38,425.09,16153.419999999998
100,4500003613,40,10036,2000,49,144.74,7092.26
100,4500003614,10,10284,1000,45,511.37,23011.65
100,4500003614,20,10080,1000,28,394.0,11032.0
100,4500003614,30,10189,1000,28,488.66,13682.480000000001
100,4500003614,40,80026,1000,20,593.27,11865.4
100,4500003615,10,80016,1000,35,208.54,7298.9
100,4500003615,20,80045,1000,50,490.27,24513.5
100,4500003616,10,10009,1000,50,338.65,16932.5
100,4500003617,10,80028,2000,8,272.68,2181.44
100,4500003617,20,10069,2000,41,92.16,3778.56
100,4500003617,30,10259,2000,43,755.37,32480.91
100,4500003618,10,30017,2000,25,799.68,19992.0
100,4500003619,10,10115,2000,28,648.89,18168.92
100,4500003620,10,10278,1000,25,697.73,17443.25
100,4500003621,10,10010,1000,46,573.61,26386.06
100,4500003621,20,10012,1000,37,744.97,27563.89
100,4500003622,10,10150,2000,34,460.31,15650.54
100,4500003622,20,30005,2000,18,347.39,6253.0199999999995
100,4500003623,10,10154,1000,1,793.16,793.16
100,4500003623,20,10239,1000,37,567.87,21011.19
100,4500003623,30,10154,1000,14,283.06,3962.84
100,4500003623,40,10145,1000,8,552.97,4423.76
100,4500003624,10,10284,2000,30,162.53,4875.9
100,4500003625,10,30023,1000,8,515.0,4120.0
100,4500003626,10,10138,1000,22,520.02,11440.439999999999
100,4500003627,10,80007,2000,6,500.56,3003.36
100,4500003627,20,10124,2000,1,253.3,253.3
100,4500003628,10,10299,1000,4,628.88,2515.52
100,4500003628,20,10081,1000,31,220.45,6833.95
100,4500003628,30,10040,1000,49,462.4,22657.6
100,4500003629,10,10028,1000,34,528.85,17980.9
100,4500003629,20,10282,1000,27,135.4,3655.8
100,4500003630,10,10056,1000,13,305.1,3966.3
100,4500003630,20,10265,1000,46,280.19,12888.74
100,4500003630,30,10100,1000,10,787.01,7870.1
100,4500003630,40,10079,1000,4,716.52,2866.08
100,4500003631,10,10220,2000,24,476.53,11436.72
100,4500003631,20,10191,2000,38,190.1,7223.8
100,4500003632,10,10245,1000,42,606.98,25493.16
100,4500003632,20,10080,1000,39,51.38,2003.8200000000002
100,4500003633,10,80045,1000,48,394.17,18920.16
100,4500003633,20,10218,1000,19,167.96,3191.2400000000002
100,4500003633,30,10235,1000,30,602.85,18085.5
100,4500003633,40,80010,1000,30,447.4,13422.0
100,4500003634,10,30043,1000,38,513.3,19505.399999999998
100,4500003634,20,10033,1000,13,736.52,9574.76
100,4500003635,10,10062,2000,46,395.41,18188.86
100,4500003635,20,80032,2000,17,237.7,4040.8999999999996
100,4500003636,10,10129,1000,18,759.09,13663.62
100,4500003636,20,80043,1000,15,203.88,3058.2
100,4500003636,30,10130,1000,3,181.41,544.23
100,4500003637,10,10004,2000,34,443.74,15087.16
100,4500003638,10,10000,1000,34,548.3,18642.199999999997
100,4500003639,10,10033,1000,40,60.26,2410.4
100,4500003639,20,10245,1000,42,253.76,10657.92
100,4500003639,30,10265,1000,19,172.96,3286.2400000000002
100,4500003639,40,10163,1000,11,251.56,2767.16
100,4500003640,10,10031,2000,25,586.09,14652.25
100,4500003640,20,80033,2000,19,668.77,12706.63
100,4500003641,10,30044,1000,34,409.47,13921.980000000001
100,4500003642,10,30029,2000,24,570.3,13687.199999999999
100,4500003642,20,10156,2000,1,363.37,363.37
100,4500003642,30,10265,2000,39,493.7,19254.3
100,4500003643,10,10082,1000,33,191.62,6323.46
100,4500003643,20,10297,1000,15,54.08,811.1999999999999
100,4500003644,10,80031,1000,43,676.79,29101.969999999998
100,4500003645,10,10290,1000,35,595.19,20831.65
100,4500003645,20,30023,1000,2,740.17,1480.34
100,4500003646,10,80021,1000,42,306.08,12855.359999999999
100,4500003646,20,10084,1000,43,202.21,8695.03
100,4500003646,30,10219,1000,43,142.32,6119.759999999999
100,4500003646,40,30025,1000,4,107.16,428.64
100,4500003647,10,10054,2000,8,689.85,5518.8
100,4500003647,20,10089,2000,35,480.45,16815.75
100,4500003648,10,10010,1000,10,390.03,3900.2999999999997
100,4500003649,10,30035,1000,1,131.46,131.46
100,4500003650,10,10249,2000,43,591.87,25450.41
100,4500003651,10,10155,2000,25,310.96,7773.999999999999
100,4500003652,10,10252,1000,3,523.76,1571.28
100,4500003653,10,30010,2000,24,110.81,2659.44
100,4500003653,20,10120,2000,24,770.41,18489.84
100,4500003653,30,10164,2000,23,606.58,13951.34
100,4500003653,40,10219,2000,48,174.02,8352.960000000001
100,4500003654,10,10198,2000,3,92.29,276.87
100,4500003654,20,10249,2000,20,636.71,12734.2
100,4500003654,30,30047,2000,37,51.09,1890.3300000000002
100,4500003654,40,10046,2000,42,165.6,6955.2
100,4500003655,10,10108,2000,19,132.79,2523.0099999999998
100,4500003655,20,30016,2000,16,770.16,12322.56
100,4500003655,30,10076,2000,14,79.61,1114.54
100,4500003655,40,30009,2000,30,219.42,6582.599999999999
100,4500003656,10,30026,1000,5,425.85,2129.25
100,4500003656,20,10238,1000,17,483.41,8217.970000000001
100,4500003656,30,10263,1000,38,319.87,12155.06
100,4500003656,40,30030,1000,44,322.62,14195.28
100,4500003657,10,10126,2000,21,292.71,6146.91
100,4500003657,20,30027,2000,40,477.91,19116.4
100,4500003657,30,10061,2000,21,252.69,5306.49
100,4500003658,10,10147,1000,16,460.7,7371.2
100,4500003659,10,10181,1000,7,668.08,4676.56
100,4500003660,10,10093,2000,30,321.8,9654.0
100,4500003661,10,10141,2000,12,714.02,8568.24
100,4500003662,10,10219,1000,37,233.48,8638.76
100,4500003662,20,10278,1000,15,274.36,4115.400000000001
100,4500003663,10,10137,1000,23,273.56,6291.88
100,4500003664,10,10060,1000,44,773.17,34019.479999999996
100,4500003665,10,10241,1000,13,746.48,9704.24
100,4500003665,20,10280,1000,2,716.14,1432.28
100,4500003665,30,10228,1000,48,424.6,20380.800000000003
100,4500003665,40,10286,1000,39,638.22,24890.58
100,4500003666,10,10046,2000,22,627.96,13815.12
100,4500003667,10,10078,2000,2,76.46,152.92
100,4500003667,20,10093,2000,15,76.47,1147.05
100,4500003667,30,10005,2000,8,734.63,5877.04
100,4500003667,40,80011,2000,9,334.72,3012.4800000000005
100,4500003668,10,10251,2000,15,430.62,6459.3
100,4500003669,10,10090,1000,2,735.29,1470.58
100,4500003669,20,10036,1000,9,386.93,3482.37
100,4500003669,30,10192,1000,2,341.84,683.68
100,4500003670,10,30038,1000,31,458.03,14198.929999999998
100,4500003670,20,10151,1000,20,133.39,2667.7999999999997
100,4500003670,30,10066,1000,47,427.2,20078.399999999998
100,4500003671,10,80003,1000,35,320.21,11207.349999999999
100,4500003671,20,10079,1000,32,94.62,3027.84
100,4500003672,10,10156,1000,25,709.23,17730.75
100,4500003672,20,80037,1000,19,337.21,6406.99
100,4500003672,30,10246,1000,17,476.95,8108.15
100,4500003673,10,10042,1000,1,102.75,102.75
100,4500003674,10,80020,1000,34,119.96,4078.64
100,4500003675,10,10217,1000,47,470.67,22121.49
100,4500003675,20,10210,1000,25,74.82,1870.4999999999998
100,4500003676,10,10121,1000,24,125.84,3020.16
100,4500003676,20,10126,1000,43,489.25,21037.75
100,4500003677,10,10190,2000,48,472.57,22683.36
100,4500003678,10,80025,2000,44,746.29,32836.759999999995
100,4500003678,20,10224,2000,10,637.35,6373.5
100,4500003678,30,10198,2000,17,165.63,2815.71
100,4500003679,10,10245,2000,6,278.01,1668.06
100,4500003680,10,80010,1000,45,649.37,29221.65
100,4500003680,20,10169,1000,13,759.7,9876.1
100,4500003681,10,30008,1000,6,549.86,3299.16
100,4500003681,20,10009,1000,26,435.65,11326.9
100,4500003681,30,10299,1000,36,304.95,10978.199999999999
100,4500003682,10,80047,1000,50,685.64,34282.0
100,4500003682,20,10273,1000,32,199.78,6392.96
100,4500003682,30,10261,1000,4,469.62,1878.48
100,4500003682,40,10164,1000,8,573.26,4586.08
100,4500003683,10,10077,1000,23,635.5,14616.5
100,4500003683,20,10290,1000,46,317.71,14614.66
100,4500003684,10,10002,2000,47,474.05,22280.350000000002
100,4500003685,10,10066,1000,29,651.45,18892.050000000003
100,4500003685,20,10020,1000,28,347.68,9735.04
100,4500003685,30,10188,1000,18,710.43,12787.74
100,4500003685,40,80031,1000,1,322.86,322.86
100,4500003686,10,10233,1000,21,549.6,11541.6
100,4500003686,20,10241,1000,50,241.57,12078.5
100,4500003687,10,10287,1000,9,472.75,4254.75
100,4500003687,20,10264,1000,8,691.48,5531.84
100,4500003687,30,10026,1000,18,757.36,13632.48
100,4500003687,40,30002,1000,27,416.09,11234.429999999998
100,4500003688,10,10018,2000,38,188.29,7155.0199999999995
100,4500003689,10,10012,2000,38,436.19,16575.22
100,4500003689,20,10055,2000,45,696.97,31363.65
100,4500003689,30,10062,2000,35,95.48,3341.8
100,4500003689,40,30047,2000,18,191.06,3439.08
100,4500003690,10,10021,1000,22,610.05,13421.099999999999
100,4500003690,20,10157,1000,23,68.68,1579.64
100,4500003691,10,30001,1000,39,458.46,17879.94
100,4500003691,20,30013,1000,26,438.83,11409.58
100,4500003691,30,10283,1000,7,496.19,3473.33
100,4500003692,10,10213,2000,42,379.51,15939.42
100,4500003692,20,10279,2000,10,178.04,1780.3999999999999
100,4500003692,30,10087,2000,35,348.95,12213.25
100,4500003693,10,10192,2000,36,253.43,9123.48
100,4500003694,10,10194,1000,13,102.07,1326.9099999999999
100,4500003695,10,10143,1000,17,210.77,3583.09
100,4500003695,20,10299,1000,23,610.28,14036.439999999999
100,4500003696,10,10142,1000,2,397.66,795.32
100,4500003697,10,80039,1000,25,666.0,16650.0
100,4500003697,20,80005,1000,9,669.41,6024.69
100,4500003697,30,10005,1000,32,92.98,2975.36
100,4500003697,40,10265,1000,15,686.57,10298.550000000001
100,4500003698,10,30032,1000,15,595.41,8931.15
100,4500003699,10,10213,2000,43,724.76,31164.68
100,4500003700,10,10085,2000,20,634.07,12681.400000000001
100,4500003700,20,10082,2000,8,367.42,2939.36
100,4500003701,10,80047,2000,19,591.09,11230.710000000001
100,4500003701,20,10146,2000,45,526.02,23670.899999999998
100,4500003702,10,10006,2000,2,263.04,526.08
100,4500003703,10,10027,1000,22,682.09,15005.980000000001
100,4500003704,10,10038,1000,49,269.62,13211.380000000001
100,4500003704,20,10297,1000,4,292.01,1168.04
100,4500003704,30,80041,1000,6,452.7,2716.2
100,4500003705,10,30042,1000,1,203.47,203.47
100,4500003705,20,10280,1000,3,552.93,1658.79
100,4500003705,30,10077,1000,45,316.35,14235.750000000002
100,4500003705,40,10275,1000,13,347.68,4519.84
100,4500003706,10,10296,2000,10,667.41,6674.099999999999
100,4500003706,20,80035,2000,27,303.45,8193.15
100,4500003706,30,10159,2000,35,140.49,4917.150000000001
100,4500003706,40,10032,2000,7,698.29,4888.03
100,4500003707,10,80016,2000,13,369.25,4800.25
100,4500003707,20,10031,2000,2,409.65,819.3
100,4500003708,10,10189,1000,16,208.34,3333.44
100,4500003708,20,30005,1000,16,764.13,12226.08
100,4500003709,10,10056,1000,33,72.04,2377.32
100,4500003709,20,10001,1000,29,547.39,15874.31
100,4500003709,30,10197,1000,24,451.47,10835.28
100,4500003710,10,10259,2000,28,468.93,13130.04
100,4500003710,20,10192,2000,6,155.67,934.02
100,4500003711,10,10267,1000,11,513.42,5647.62
100,4500003711,20,80001,1000,10,251.1,2511.0
100,4500003711,30,30031,1000,19,747.23,14197.37
100,4500003711,40,10118,1000,21,630.94,13249.740000000002
100,4500003712,10,80002,2000,15,549.81,8247.15
100,4500003712,20,80018,2000,25,69.88,1747.0
100,4500003713,10,10117,2000,40,132.24,5289.6
100,4500003713,20,10070,2000,38,271.75,10326.5
100,4500003714,10,10135,2000,24,294.48,7067.52
100,4500003715,10,10059,1000,11,131.89,1450.79
100,4500003715,20,80045,1000,31,726.98,22536.38
100,4500003715,30,30034,1000,41,733.77,30084.57
100,4500003716,10,10200,2000,22,143.1,3148.2
100,4500003716,20,10257,2000,14,637.67,8927.38
100,4500003717,10,10086,2000,39,166.9,6509.1
100,4500003717,20,10224,2000,31,640.03,19840.93
100,4500003718,10,10181,2000,36,656.59,23637.24
100,4500003718,20,10160,2000,19,152.04,2888.7599999999998
100,4500003718,30,10019,2000,21,270.82,5687.22
100,4500003719,10,10095,2000,39,427.98,16691.22
100,4500003720,10,80033,2000,24,557.12,13370.880000000001
100,4500003720,20,30001,2000,16,391.96,6271.36
100,4500003721,10,10026,1000,1,519.81,519.81
100,4500003721,20,10225,1000,6,506.31,3037.86
100,4500003722,10,10096,2000,9,496.56,4469.04
100,4500003722,20,10191,2000,42,672.8,28257.6
100,4500003722,30,10201,2000,27,144.7,3906.8999999999996
100,4500003722,40,10178,2000,45,367.36,16531.2
100,4500003723,10,10014,1000,16,329.76,5276.16
100,4500003723,20,10244,1000,6,491.65,2949.8999999999996
100,4500003723,30,10137,1000,43,611.94,26313.420000000002
100,4500003723,40,10289,1000,29,243.5,7061.5
100,4500003724,10,10218,1000,18,761.44,13705.920000000002
100,4500003725,10,80027,1000,12,560.42,6725.039999999999
100,4500003726,10,10049,2000,21,684.32,14370.720000000001
100,4500003727,10,80022,2000,2,643.31,1286.62
100,4500003727,20,10224,2000,36,655.81,23609.159999999996
100,4500003727,30,30022,2000,12,90.37,1084.44
100,4500003728,10,10015,1000,33,780.77,25765.41
100,4500003728,20,10116,1000,39,313.06,12209.34
100,4500003729,10,10139,1000,13,734.18,9544.34
100,4500003730,10,10232,2000,13,604.01,7852.13
100,4500003731,10,80042,2000,23,167.23,3846.29
100,4500003731,20,10148,2000,42,582.03,24445.26
100,4500003731,30,10034,2000,16,748.66,11978.56
100,4500003732,10,10070,2000,27,599.01,16173.27
100,4500003733,10,10006,1000,5,798.9,3994.5
100,4500003733,20,10259,1000,16,383.43,6134.88
