MANDT,KOKRS,BELNR,BUZEI,KSTAR,KOSTL,WTGBTR,REFBN
100,1000,305722,1,400000,REF100,8676.109999999999,100008014
100,1000,305723,1,400000,MIN200,23042.65,100008015
100,1000,305724,1,400000,PLAN200,32660.86,100008016
100,1000,305725,1,400000,PLAN300,22482.45,100008017
100,1000,305726,1,400000,REF300,26199.75,100008018
100,1000,305727,1,400000,LAB300,59258.93,100008019
100,1000,305728,1,400000,LAB200,11887.890000000001,100008020
100,1000,305729,1,400000,MIN200,39632.46000000001,100008021
100,1000,305730,1,400000,REF100,10730.369999999999,100008022
100,1000,305731,1,400000,MANT100,73087.61,100008023
100,1000,305732,1,400000,MANT100,924.38,100008026
100,1000,305733,1,400000,MANT100,1474.31,100008027
100,1000,305734,1,400000,MANT100,1406.48,100008028
100,1000,305735,1,400000,MANT100,1592.24,100008029
100,1000,305736,1,400000,REF300,37413.01,100008030
100,1000,305737,1,400000,REF300,34535.920000000006,100008031
100,1000,305738,1,400000,PLAN300,20252.74,100008032
100,1000,305739,1,400000,LOG300,34640.19,100008033
100,1000,305740,1,400000,LAB200,87024.18,100008034
100,1000,305741,1,400000,MIN200,21985.97,100008035
100,1000,305742,1,400000,LAB100,31405.12,100008036
100,1000,305743,1,400000,MANT100,2787.45,100008037
100,1000,305744,1,400000,PLAN100,36951.01,100008038
100,1000,305745,1,400000,MIN300,45931.42,100008039
100,1000,305746,1,400000,MANT300,46750.619999999995,100008040
100,1000,305747,1,400000,LAB100,19056.02,100008041
100,1000,305748,1,400000,MANT100,1278.26,100008043
100,1000,305749,1,400000,MANT100,1579.72,100008044
100,1000,305750,1,400000,MANT100,881.02,100008045
100,1000,305751,1,400000,MANT100,972.57,100008046
100,1000,305752,1,400000,REF200,44308.19,100008047
100,1000,305753,1,400000,PLAN300,69065.11,100008048
100,1000,305754,1,400000,LOG100,32701.379999999997,100008049
100,1000,305755,1,400000,MIN300,5195.84,100008050
100,1000,305756,1,400000,REF100,56599.63,100008051
100,1000,305757,1,400000,LAB300,11055.650000000001,100008052
100,1000,305758,1,400000,REF300,25879.82,100008053
100,1000,305759,1,400000,PLAN300,34593.77,100008054
100,1000,305760,1,400000,MIN200,2088.4,100008055
100,1000,305761,1,400000,MANT300,21280.91,100008056
100,1000,305762,1,400000,MANT100,1213.72,100008059
100,1000,305763,1,400000,MANT100,1640.2,100008060
100,1000,305764,1,400000,MANT100,1264.22,100008061
100,1000,305765,1,400000,MANT100,859.75,100008062
100,1000,305766,1,400000,MANT100,1201.55,100008063
100,1000,305767,1,400000,LAB300,30003.75,100008064
100,1000,305768,1,400000,LAB200,36626.89,100008065
100,1000,305769,1,400000,REF200,27836.480000000003,100008066
100,1000,305770,1,400000,PLAN300,42355.6,100008067
100,1000,305771,1,400000,PLAN200,31313.5,100008068
100,1000,305772,1,400000,MANT300,70930.68000000001,100008069
100,1000,305773,1,400000,LOG100,47449.61,100008070
100,1000,305774,1,400000,REF300,443.66999999999996,100008071
100,1000,305775,1,400000,LOG300,67739.59,100008072
100,1000,305776,1,400000,MANT100,551.7,100008075
100,1000,305777,1,400000,MANT100,1236.31,100008076
100,1000,305778,1,400000,MANT100,1408.91,100008077
100,1000,305779,1,400000,MANT100,958.54,100008078
100,1000,305780,1,400000,MANT100,1618.85,100008079
100,1000,305781,1,400000,PLAN200,71422.67,100008080
100,1000,305782,1,400000,MANT200,74793.42,100008081
100,1000,305783,1,400000,PLAN300,7971.04,100008082
100,1000,305784,1,400000,REF300,1359.57,100008083
100,1000,305785,1,400000,MIN300,2375.04,100008084
100,1000,305786,1,400000,PLAN300,16485.32,100008085
100,1000,305787,1,400000,MANT300,36918.6,100008086
100,1000,305788,1,400000,MANT100,986.29,100008088
100,1000,305789,1,400000,MANT100,1104.34,100008089
100,1000,305790,1,400000,MANT100,1444.38,100008090
100,1000,305791,1,400000,MANT100,1047.6,100008091
100,1000,305792,1,400000,MANT100,1144.41,100008092
100,1000,305793,1,400000,MANT200,2478.96,100008093
100,1000,305794,1,400000,LOG100,41271.74,100008094
100,1000,305795,1,400000,REF200,61280.63,100008095
100,1000,305796,1,400000,LOG200,13233.81,100008096
100,1000,305797,1,400000,LOG300,19895.469999999998,100008097
100,1000,305798,1,400000,MANT100,1595.47,100008100
100,1000,305799,1,400000,MANT100,1581.02,100008101
100,1000,305800,1,400000,MANT100,994.25,100008102
100,1000,305801,1,400000,LOG200,11316.8,100008103
100,1000,305802,1,400000,REF100,24237.9,100008104
100,1000,305803,1,400000,MANT100,1597.6,100008106
100,1000,305804,1,400000,MANT100,1412.59,100008107
100,1000,305805,1,400000,MANT100,1434.72,100008108
100,1000,305806,1,400000,LOG100,585.2,100008109
100,1000,305807,1,400000,PLAN200,28548.15,100008110
100,1000,305808,1,400000,LAB100,25530.480000000003,100008111
100,1000,305809,1,400000,MANT100,557.02,100008116
100,1000,305810,1,400000,MANT100,1133.35,100008117
100,1000,305811,1,400000,MANT100,1102.44,100008118
100,1000,305812,1,400000,MANT100,941.78,100008119
100,1000,305813,1,400000,MANT100,1739.34,100008120
100,1000,305814,1,400000,MIN100,21923.510000000002,100008121
100,1000,305815,1,400000,REF200,21695.96,100008122
100,1000,305816,1,400000,PLAN200,8348.55,100008123
100,1000,305817,1,400000,LAB200,22628.39,100008124
100,1000,305818,1,400000,MANT300,25276.010000000002,100008125
100,1000,305819,1,400000,MANT100,588.59,100008129
100,1000,305820,1,400000,MANT100,1561.95,100008130
100,1000,305821,1,400000,MANT100,1190.02,100008131
100,1000,305822,1,400000,MANT100,1439.59,100008132
100,1000,305823,1,400000,LAB300,1290.66,100008133
100,1000,305824,1,400000,MIN300,43551.5,100008134
100,1000,305825,1,400000,REF300,28647.21,100008135
100,1000,305826,1,400000,MANT100,1498.2,100008137
100,1000,305827,1,400000,MANT100,510.15,100008138
100,1000,305828,1,400000,MANT100,565.19,100008139
100,1000,305829,1,400000,MANT100,1946.4,100008140
100,1000,305830,1,400000,MANT100,1807.58,100008141
100,1000,305831,1,400000,PLAN300,23498.63,100008142
100,1000,305832,1,400000,MIN200,3014.48,100008143
100,1000,305833,1,400000,MIN200,7231.58,100008144
100,1000,305834,1,400000,LAB100,109.77,100008145
100,1000,305835,1,400000,MIN300,42602.979999999996,100008146
100,1000,305836,1,400000,MANT100,1231.08,100008150
100,1000,305837,1,400000,MANT100,1895.71,100008151
100,1000,305838,1,400000,MANT100,1944.05,100008152
100,1000,305839,1,400000,MANT100,937.25,100008153
100,1000,305840,1,400000,MANT100,1613.2,100008154
100,1000,305841,1,400000,MIN200,32110.5,100008155
100,1000,305842,1,400000,LOG200,44716.31,100008156
100,1000,305843,1,400000,MANT100,699.66,100008161
100,1000,305844,1,400000,MANT100,1596.5,100008162
100,1000,305845,1,400000,MANT100,1212.44,100008163
100,1000,305846,1,400000,MANT100,1348.9,100008164
100,1000,305847,1,400000,MANT100,1201.44,100008165
100,1000,305848,1,400000,MIN100,57350.36,100008166
100,1000,305849,1,400000,LAB100,2120.58,100008167
100,1000,305850,1,400000,MIN300,47715.96000000001,100008168
100,1000,305851,1,400000,PLAN300,49542.840000000004,100008169
100,1000,305852,1,400000,MANT100,1493.35,100008172
100,1000,305853,1,400000,MANT100,1018.69,100008173
100,1000,305854,1,400000,MANT100,837.27,100008174
100,1000,305855,1,400000,REF300,32668.27,100008175
100,1000,305856,1,400000,LAB200,18099.230000000003,100008176
100,1000,305857,1,400000,MIN300,48649.91,100008177
100,1000,305858,1,400000,REF100,40473.34,100008178
100,1000,305859,1,400000,MANT100,901.65,100008180
100,1000,305860,1,400000,MANT100,1573.72,100008181
100,1000,305861,1,400000,PLAN100,76301.56,100008182
100,1000,305862,1,400000,MIN200,6771.799999999999,100008183
100,1000,305863,1,400000,REF200,30610.050000000003,100008184
100,1000,305864,1,400000,MIN200,25303.23,100008185
100,1000,305865,1,400000,LOG200,18385.760000000002,100008186
100,1000,305866,1,400000,REF200,10839.12,100008187
100,1000,305867,1,400000,MANT100,1656.32,100008192
100,1000,305868,1,400000,MANT100,1527.62,100008193
100,1000,305869,1,400000,MANT100,824.11,100008194
100,1000,305870,1,400000,MANT100,1356.11,100008195
100,1000,305871,1,400000,MANT100,898.23,100008196
100,1000,305872,1,400000,MANT300,48402.91,100008197
100,1000,305873,1,400000,MIN200,22186.02,100008198
100,1000,305874,1,400000,MIN200,56042.61,100008199
100,1000,305875,1,400000,MANT100,44257.92,100008200
100,1000,305876,1,400000,MANT100,1298.01,100008205
100,1000,305877,1,400000,MANT100,817.77,100008206
100,1000,305878,1,400000,MANT100,1433.89,100008207
100,1000,305879,1,400000,REF200,48273.89,100008208
100,1000,305880,1,400000,LAB100,21340.5,100008209
100,1000,305881,1,400000,PLAN300,12073.11,100008210
100,1000,305882,1,400000,REF200,43914.61000000001,100008211
100,1000,305883,1,400000,MANT100,505.86,100008215
100,1000,305884,1,400000,MANT100,1147.02,100008216
100,1000,305885,1,400000,MANT100,927.26,100008217
100,1000,305886,1,400000,MANT100,1941.04,100008218
100,1000,305887,1,400000,MANT100,1458.52,100008219
100,1000,305888,1,400000,MANT100,1817.22,100008220
100,1000,305889,1,400000,PLAN300,7940.43,100008221
100,1000,305890,1,400000,MANT200,5247.66,100008222
100,1000,305891,1,400000,LAB200,26427.590000000004,100008223
100,1000,305892,1,400000,MANT100,948.36,100008227
100,1000,305893,1,400000,MANT100,1494.14,100008228
100,1000,305894,1,400000,MANT100,847.91,100008229
100,1000,305895,1,400000,MANT200,38812.29,100008230
100,1000,305896,1,400000,REF100,11583.6,100008231
100,1000,305897,1,400000,REF300,23434.600000000002,100008232
100,1000,305898,1,400000,MANT200,19758.13,100008233
100,1000,305899,1,400000,MANT100,1252.3,100008238
100,1000,305900,1,400000,MANT100,756.57,100008239
100,1000,305901,1,400000,MIN300,10125.220000000001,100008240
100,1000,305902,1,400000,MIN100,17628.31,100008241
100,1000,305903,1,400000,MANT100,1756.29,100008244
100,1000,305904,1,400000,MANT100,1963.69,100008245
100,1000,305905,1,400000,MANT100,1742.37,100008246
100,1000,305906,1,400000,MIN100,8599.81,100008247
100,1000,305907,1,400000,LOG300,6163.2,100008248
100,1000,305908,1,400000,PLAN300,2888.68,100008249
100,1000,305909,1,400000,REF100,21283.29,100008250
100,1000,305910,1,400000,LOG200,21665.12,100008251
100,1000,305911,1,400000,LOG300,29173.639999999996,100008252
100,1000,305912,1,400000,MANT100,1431.28,100008257
100,1000,305913,1,400000,MANT100,1638.27,100008258
100,1000,305914,1,400000,MANT100,1704.8,100008259
100,1000,305915,1,400000,MANT100,1681.46,100008260
100,1000,305916,1,400000,REF200,23659.8,100008261
100,1000,305917,1,400000,MIN300,47936.58,100008262
100,1000,305918,1,400000,MANT300,25651.5,100008263
100,1000,305919,1,400000,LAB300,43856.92,100008264
100,1000,305920,1,400000,MANT100,958.21,100008268
100,1000,305921,1,400000,MANT100,917.9,100008269
100,1000,305922,1,400000,MANT100,827.0,100008270
100,1000,305923,1,400000,MANT100,1851.91,100008271
100,1000,305924,1,400000,MANT100,1986.82,100008272
100,1000,305925,1,400000,PLAN100,375.2,100008273
100,1000,305926,1,400000,MANT200,15931.209999999997,100008274
100,1000,305927,1,400000,MANT100,884.85,100008278
100,1000,305928,1,400000,MANT100,807.38,100008279
100,1000,305929,1,400000,MANT100,1425.53,100008280
100,1000,305930,1,400000,MANT100,1286.77,100008281
100,1000,305931,1,400000,MANT100,1817.65,100008282
100,1000,305932,1,400000,MANT100,1933.93,100008283
100,1000,305933,1,400000,LAB100,20164.899999999998,100008284
100,1000,305934,1,400000,PLAN200,56014.659999999996,100008285
100,1000,305935,1,400000,LOG200,25582.0,100008286
100,1000,305936,1,400000,MIN200,13275.599999999999,100008287
100,1000,305937,1,400000,MANT200,31722.68,100008288
100,1000,305938,1,400000,MANT100,686.32,100008292
100,1000,305939,1,400000,MANT100,1441.59,100008293
100,1000,305940,1,400000,MANT100,1612.21,100008294
100,1000,305941,1,400000,MANT100,1989.88,100008295
100,1000,305942,1,400000,MANT100,1440.77,100008296
100,1000,305943,1,400000,MANT100,763.75,100008297
100,1000,305944,1,400000,LOG100,19845.28,100008298
100,1000,305945,1,400000,MIN200,17151.94,100008299
100,1000,305946,1,400000,MANT100,880.94,100008302
100,1000,305947,1,400000,MANT100,1914.17,100008303
100,1000,305948,1,400000,LOG200,28205.32,100008304
100,1000,305949,1,400000,REF100,66460.14,100008305
100,1000,305950,1,400000,LAB100,52158.52,100008306
100,1000,305951,1,400000,LOG100,8912.279999999999,100008307
100,1000,305952,1,400000,MANT100,1156.49,100008312
100,1000,305953,1,400000,MANT100,1153.34,100008313
100,1000,305954,1,400000,MIN300,5708.73,100008314
100,1000,305955,1,400000,REF300,44452.21,100008315
100,1000,305956,1,400000,LAB200,10541.49,100008316
100,1000,305957,1,400000,PLAN300,33990.21,100008317
100,1000,305958,1,400000,MANT100,1601.32,100008320
100,1000,305959,1,400000,MANT100,1671.27,100008321
100,1000,305960,1,400000,MANT100,1316.81,100008322
100,1000,305961,1,400000,MANT100,1983.67,100008323
100,1000,305962,1,400000,MANT100,830.12,100008324
100,1000,305963,1,400000,PLAN300,57264.350000000006,100008325
100,1000,305964,1,400000,LOG100,9112.01,100008326
100,1000,305965,1,400000,MANT100,1747.73,100008330
100,1000,305966,1,400000,MANT100,1004.33,100008331
100,1000,305967,1,400000,MANT100,1953.34,100008332
100,1000,305968,1,400000,MANT100,3209.85,100008333
100,1000,305969,1,400000,MIN200,2009.35,100008334
100,1000,305970,1,400000,MANT100,957.61,100008338
100,1000,305971,1,400000,MANT100,1534.95,100008339
100,1000,305972,1,400000,REF300,46666.590000000004,100008340
100,1000,305973,1,400000,PLAN200,58589.06,100008341
100,1000,305974,1,400000,MIN300,3152.3100000000004,100008342
100,1000,305975,1,400000,REF300,16106.759999999998,100008343
100,1000,305976,1,400000,MANT100,33134.29,100008344
100,1000,305977,1,400000,MANT100,1648.97,100008346
100,1000,305978,1,400000,MANT100,553.8,100008347
100,1000,305979,1,400000,MANT100,40479.66,100008348
100,1000,305980,1,400000,REF300,70667.47,100008349
100,1000,305981,1,400000,LOG100,8876.380000000001,100008350
100,1000,305982,1,400000,REF200,30437.76,100008351
100,1000,305983,1,400000,MANT100,1709.59,100008354
100,1000,305984,1,400000,MANT100,1521.05,100008355
100,1000,305985,1,400000,MANT100,1337.02,100008356
100,1000,305986,1,400000,MANT100,745.03,100008357
100,1000,305987,1,400000,LOG100,42985.11,100008358
100,1000,305988,1,400000,REF200,48762.29,100008359
100,1000,305989,1,400000,LAB200,17472.3,100008360
100,1000,305990,1,400000,REF300,29066.3,100008361
100,1000,305991,1,400000,MANT100,1338.96,100008365
100,1000,305992,1,400000,MANT100,576.3,100008366
100,1000,305993,1,400000,MANT100,1015.49,100008367
100,1000,305994,1,400000,MANT100,1344.75,100008368
100,1000,305995,1,400000,PLAN300,29507.2,100008369
100,1000,305996,1,400000,MANT200,8268.96,100008370
100,1000,305997,1,400000,REF200,1030.23,100008371
100,1000,305998,1,400000,LOG300,4045.4100000000003,100008372
100,1000,305999,1,400000,LOG300,39726.7,100008373
100,1000,306000,1,400000,MANT300,41501.79000000001,100008374
100,1000,306001,1,400000,MANT100,1000.47,100008377
100,1000,306002,1,400000,MANT100,633.89,100008378
100,1000,306003,1,400000,MANT100,713.42,100008379
100,1000,306004,1,400000,MANT100,1861.29,100008380
100,1000,306005,1,400000,REF100,876.6600000000001,100008381
100,1000,306006,1,400000,LAB100,16291.1,100008382
100,1000,306007,1,400000,MANT200,8433.01,100008383
100,1000,306008,1,400000,PLAN100,57079.5,100008384
100,1000,306009,1,400000,LOG200,1099.34,100008385
100,1000,306010,1,400000,REF200,24456.53,100008386
100,1000,306011,1,400000,MANT100,1593.29,100008389
100,1000,306012,1,400000,MANT100,1144.3,100008390
100,1000,306013,1,400000,MANT100,1197.51,100008391
100,1000,306014,1,400000,LAB300,15984.68,100008392
100,1000,306015,1,400000,LAB100,6964.799999999999,100008393
100,1000,306016,1,400000,MANT200,84840.92,100008394
100,1000,306017,1,400000,LAB100,22041.050000000003,100008395
100,1000,306018,1,400000,MANT300,38614.33,100008396
100,1000,306019,1,400000,MANT100,1812.43,100008400
100,1000,306020,1,400000,MANT100,1829.82,100008401
100,1000,306021,1,400000,MIN200,64532.78999999999,100008402
100,1000,306022,1,400000,MANT200,10975.599999999999,100008403
100,1000,306023,1,400000,LOG300,10266.24,100008404
100,1000,306024,1,400000,LAB100,36152.049999999996,100008405
100,1000,306025,1,400000,MANT100,1650.75,100008410
100,1000,306026,1,400000,MANT100,952.97,100008411
100,1000,306027,1,400000,MANT100,1819.12,100008412
100,1000,306028,1,400000,MANT100,1235.5,100008413
100,1000,306029,1,400000,MANT100,917.25,100008414
100,1000,306030,1,400000,MANT100,1004.19,100008415
100,1000,306031,1,400000,REF200,30928.74,100008416
100,1000,306032,1,400000,PLAN200,24075.0,100008417
100,1000,306033,1,400000,REF300,42692.76,100008418
100,1000,306034,1,400000,LOG300,421.79999999999995,100008419
100,1000,306035,1,400000,MIN200,34586.22,100008420
100,1000,306036,1,400000,MANT100,1540.88,100008425
100,1000,306037,1,400000,MANT100,995.11,100008426
100,1000,306038,1,400000,MANT100,1515.28,100008427
100,1000,306039,1,400000,MIN300,50109.57,100008428
100,1000,306040,1,400000,LOG200,46535.409999999996,100008429
100,1000,306041,1,400000,MIN100,41365.34,100008430
100,1000,306042,1,400000,MIN300,38653.64,100008431
100,1000,306043,1,400000,LAB200,34678.71,100008432
100,1000,306044,1,400000,MANT100,1525.19,100008436
100,1000,306045,1,400000,MANT100,517.07,100008437
100,1000,306046,1,400000,MANT100,524.42,100008438
100,1000,306047,1,400000,LOG300,16862.89,100008439
100,1000,306048,1,400000,MIN100,24256.070000000003,100008440
100,1000,306049,1,400000,MIN300,9674.189999999999,100008441
100,1000,306050,1,400000,MANT100,1312.92,100008444
100,1000,306051,1,400000,MANT100,750.13,100008445
100,1000,306052,1,400000,MANT100,746.12,100008446
100,1000,306053,1,400000,MANT100,1933.35,100008447
100,1000,306054,1,400000,MANT100,764.68,100008448
100,1000,306055,1,400000,MANT100,951.64,100008449
100,1000,306056,1,400000,PLAN200,38925.4,100008450
100,1000,306057,1,400000,LAB300,5245.35,100008451
100,1000,306058,1,400000,LAB200,68184.68000000001,100008452
100,1000,306059,1,400000,LOG200,12180.220000000001,100008453
100,1000,306060,1,400000,REF100,18229.370000000003,100008454
100,1000,306061,1,400000,MANT100,1955.37,100008459
100,1000,306062,1,400000,MANT100,776.52,100008460
100,1000,306063,1,400000,MANT100,1585.05,100008461
100,1000,306064,1,400000,MANT100,1388.18,100008462
100,1000,306065,1,400000,MANT100,1671.99,100008463
100,1000,306066,1,400000,REF100,21863.9,100008464
100,1000,306067,1,400000,REF300,15289.5,100008465
100,1000,306068,1,400000,MANT100,1540.31,100008469
100,1000,306069,1,400000,MANT100,1189.44,100008470
100,1000,306070,1,400000,MANT100,1219.88,100008471
