MANDT,VBELN,POSNR,MATNR,ARKTX,KWMENG,NETWR
100,1002432,10,50005,Concentrado Cu,72,429086.16
100,1002433,10,50006,Concentrado Cu,73,530223.8200000001
100,1002433,20,50003,Concentrado Cu,72,610968.96
100,1002434,10,50003,Concentrado Cu,64,345948.8
100,1002434,20,50008,Concentrado Cu,51,308182.8
100,1002435,10,50009,Concentrado Cu,32,263352.0
100,1002436,10,50007,Concentrado Cu,47,376665.52
100,1002437,10,50004,Concentrado Cu,36,200427.84
100,1002438,10,50000,Concentrado Cu,57,366595.5
100,1002438,20,50002,Concentrado Cu,41,290911.81
100,1002439,10,50009,Concentrado Cu,22,195585.94
100,1002439,20,50005,Concentrado Cu,55,422565.55
100,1002440,10,50002,Concentrado Cu,87,490244.13
100,1002440,20,50005,Concentrado Cu,92,772258.1200000001
100,1002441,10,50006,Concentrado Cu,99,757480.6799999999
100,1002441,20,50008,Concentrado Cu,73,447512.63
100,1002442,10,50007,Concentrado Cu,76,540121.36
100,1002442,20,50005,Concentrado Cu,49,388729.74
100,1002443,10,50005,Concentrado Cu,47,350273.61
100,1002443,20,50000,Concentrado Cu,49,370721.26
100,1002444,10,50002,Concentrado Cu,68,538974.8
100,1002445,10,50009,Concentrado Cu,47,328696.85000000003
100,1002445,20,50000,Concentrado Cu,31,176629.62999999998
100,1002446,10,50007,Concentrado Cu,92,758761.72
100,1002446,20,50003,Concentrado Cu,83,624094.43
100,1002447,10,50009,Concentrado Cu,20,106464.59999999999
100,1002447,20,50009,Concentrado Cu,36,264910.32
100,1002448,10,50002,Concentrado Cu,25,131425.25
100,1002449,10,50000,Concentrado Cu,81,456292.44
100,1002450,10,50007,Concentrado Cu,58,521196.12
100,1002451,10,50004,Concentrado Cu,28,245939.39999999997
100,1002451,20,50007,Concentrado Cu,79,643870.54
100,1002452,10,50001,Concentrado Cu,80,696406.4
100,1002452,20,50008,Concentrado Cu,76,593382.92
100,1002453,10,50002,Concentrado Cu,22,136522.1
100,1002453,20,50009,Concentrado Cu,83,536831.55
100,1002454,10,50000,Concentrado Cu,31,240375.55000000002
100,1002455,10,50007,Concentrado Cu,46,384504.34
100,1002455,20,50008,Concentrado Cu,76,549907.12
100,1002456,10,50002,Concentrado Cu,69,406920.6
100,1002456,20,50002,Concentrado Cu,86,730194.1799999999
100,1002457,10,50005,Concentrado Cu,55,323363.7
100,1002458,10,50008,Concentrado Cu,63,533629.5299999999
100,1002458,20,50000,Concentrado Cu,40,342630.4
100,1002459,10,50005,Concentrado Cu,44,315741.36
100,1002460,10,50009,Concentrado Cu,39,265185.96
100,1002460,20,50005,Concentrado Cu,28,163783.47999999998
100,1002461,10,50001,Concentrado Cu,83,741043.9199999999
100,1002462,10,50001,Concentrado Cu,43,375874.61000000004
100,1002462,20,50002,Concentrado Cu,52,467827.36
100,1002463,10,50000,Concentrado Cu,37,231292.55
100,1002464,10,50005,Concentrado Cu,89,474773.17
100,1002464,20,50003,Concentrado Cu,63,324652.23
100,1002465,10,50003,Concentrado Cu,52,389688.52
100,1002465,20,50008,Concentrado Cu,34,219186.78
100,1002466,10,50006,Concentrado Cu,86,591833.94
100,1002467,10,50004,Concentrado Cu,49,429058.21
100,1002467,20,50005,Concentrado Cu,47,291615.73
100,1002468,10,50005,Concentrado Cu,65,330473.65
100,1002468,20,50008,Concentrado Cu,38,326106.12
100,1002469,10,50004,Concentrado Cu,98,592541.3200000001
100,1002470,10,50004,Concentrado Cu,23,129717.93
100,1002470,20,50005,Concentrado Cu,63,453509.28
100,1002471,10,50003,Concentrado Cu,80,418820.80000000005
100,1002472,10,50005,Concentrado Cu,64,513262.08
100,1002472,20,50006,Concentrado Cu,44,271179.04
100,1002473,10,50004,Concentrado Cu,34,286244.63999999996
100,1002474,10,50001,Concentrado Cu,26,148420.22
100,1002475,10,50007,Concentrado Cu,56,386861.44
100,1002475,20,50004,Concentrado Cu,97,562633.9500000001
100,1002476,10,50007,Concentrado Cu,42,214052.15999999997
100,1002476,20,50004,Concentrado Cu,63,371844.9
100,1002477,10,50006,Concentrado Cu,95,773203.1
100,1002477,20,50007,Concentrado Cu,96,518870.39999999997
100,1002478,10,50007,Concentrado Cu,71,397704.37
100,1002479,10,50008,Concentrado Cu,76,554327.28
100,1002480,10,50008,Concentrado Cu,69,409121.7
100,1002480,20,50006,Concentrado Cu,82,558562.6799999999
100,1002481,10,50004,Concentrado Cu,47,337364.12
100,1002482,10,50003,Concentrado Cu,93,530310.18
100,1002483,10,50000,Concentrado Cu,99,723853.35
100,1002483,20,50001,Concentrado Cu,43,348197.66
100,1002484,10,50000,Concentrado Cu,93,558954.18
100,1002484,20,50001,Concentrado Cu,44,320177.44
100,1002485,10,50004,Concentrado Cu,64,360775.04
100,1002485,20,50005,Concentrado Cu,32,216914.56
100,1002486,10,50004,Concentrado Cu,94,492123.83999999997
100,1002486,20,50001,Concentrado Cu,33,194511.57
100,1002487,10,50007,Concentrado Cu,45,266764.05
100,1002487,20,50008,Concentrado Cu,20,169373.2
100,1002488,10,50001,Concentrado Cu,77,433063.39999999997
100,1002488,20,50003,Concentrado Cu,54,282046.86
100,1002489,10,50005,Concentrado Cu,53,289790.22
100,1002489,20,50002,Concentrado Cu,69,398524.68
100,1002490,10,50001,Concentrado Cu,60,522793.19999999995
100,1002491,10,50002,Concentrado Cu,98,687718.92
100,1002492,10,50000,Concentrado Cu,39,268763.82
100,1002492,20,50006,Concentrado Cu,45,399528.0
100,1002493,10,50008,Concentrado Cu,76,627814.72
100,1002493,20,50005,Concentrado Cu,70,623498.4
100,1002494,10,50004,Concentrado Cu,50,365905.0
100,1002495,10,50008,Concentrado Cu,87,622878.24
100,1002495,20,50009,Concentrado Cu,94,687325.18
100,1002496,10,50004,Concentrado Cu,20,131648.6
100,1002496,20,50002,Concentrado Cu,69,505020.66000000003
100,1002497,10,50009,Concentrado Cu,59,306438.92
100,1002497,20,50002,Concentrado Cu,33,293821.44
100,1002498,10,50000,Concentrado Cu,38,292945.04
100,1002498,20,50006,Concentrado Cu,29,147122.50999999998
100,1002499,10,50006,Concentrado Cu,88,472950.72
100,1002500,10,50001,Concentrado Cu,51,436564.59
100,1002500,20,50007,Concentrado Cu,94,788097.88
100,1002501,10,50007,Concentrado Cu,64,418152.32
100,1002501,20,50006,Concentrado Cu,98,869080.66
100,1002502,10,50006,Concentrado Cu,50,291259.0
100,1002503,10,50009,Concentrado Cu,56,397134.63999999996
100,1002504,10,50008,Concentrado Cu,65,374554.7
100,1002504,20,50009,Concentrado Cu,94,718069.76
100,1002505,10,50006,Concentrado Cu,95,783963.75
100,1002505,20,50002,Concentrado Cu,77,462706.09
100,1002506,10,50005,Concentrado Cu,72,537879.6
100,1002507,10,50006,Concentrado Cu,30,258773.99999999997
100,1002508,10,50003,Concentrado Cu,55,487676.75
100,1002509,10,50006,Concentrado Cu,33,186049.05000000002
100,1002510,10,50007,Concentrado Cu,97,705089.12
100,1002510,20,50004,Concentrado Cu,84,444615.36
100,1002511,10,50002,Concentrado Cu,23,145938.44999999998
100,1002512,10,50002,Concentrado Cu,84,428848.56
100,1002512,20,50007,Concentrado Cu,84,561484.56
100,1002513,10,50007,Concentrado Cu,81,407512.62000000005
100,1002513,20,50006,Concentrado Cu,94,611123.14
100,1002514,10,50002,Concentrado Cu,50,288621.0
100,1002515,10,50000,Concentrado Cu,27,164975.94
100,1002515,20,50005,Concentrado Cu,31,247581.19
100,1002516,10,50006,Concentrado Cu,72,363652.55999999994
100,1002516,20,50008,Concentrado Cu,85,440052.65
100,1002517,10,50004,Concentrado Cu,47,343886.77999999997
100,1002518,10,50004,Concentrado Cu,27,174966.75
100,1002518,20,50008,Concentrado Cu,83,696975.8999999999
100,1002519,10,50001,Concentrado Cu,80,698432.8
100,1002520,10,50001,Concentrado Cu,56,447776.0
100,1002520,20,50007,Concentrado Cu,49,248341.30999999997
100,1002521,10,50002,Concentrado Cu,78,576752.28
100,1002522,10,50004,Concentrado Cu,24,175770.96
100,1002523,10,50005,Concentrado Cu,34,181837.44
100,1002523,20,50007,Concentrado Cu,60,400601.39999999997
100,1002524,10,50004,Concentrado Cu,27,179544.87000000002
100,1002524,20,50002,Concentrado Cu,35,179877.25
100,1002525,10,50002,Concentrado Cu,75,559476.75
100,1002525,20,50009,Concentrado Cu,73,634652.51
100,1002526,10,50006,Concentrado Cu,55,360056.95
100,1002527,10,50005,Concentrado Cu,25,125115.75
100,1002528,10,50005,Concentrado Cu,41,294978.60000000003
100,1002528,20,50003,Concentrado Cu,26,133281.97999999998
100,1002529,10,50007,Concentrado Cu,23,140813.36
100,1002530,10,50006,Concentrado Cu,87,781029.4500000001
100,1002530,20,50000,Concentrado Cu,91,498990.31
100,1002531,10,50002,Concentrado Cu,35,186279.8
100,1002531,20,50006,Concentrado Cu,81,440215.56
100,1002532,10,50004,Concentrado Cu,69,537225.03
100,1002533,10,50006,Concentrado Cu,31,258060.43000000002
100,1002533,20,50009,Concentrado Cu,70,402031.7
100,1002534,10,50003,Concentrado Cu,94,821930.3600000001
100,1002535,10,50000,Concentrado Cu,34,294709.62
100,1002535,20,50009,Concentrado Cu,81,667428.66
100,1002536,10,50002,Concentrado Cu,43,262233.35
100,1002536,20,50002,Concentrado Cu,85,557455.5
100,1002537,10,50003,Concentrado Cu,86,537412.2799999999
100,1002538,10,50009,Concentrado Cu,65,534320.7999999999
100,1002539,10,50002,Concentrado Cu,43,260509.47999999998
100,1002540,10,50004,Concentrado Cu,53,270804.03
100,1002540,20,50006,Concentrado Cu,75,652900.5
100,1002541,10,50009,Concentrado Cu,100,570710.0
100,1002541,20,50002,Concentrado Cu,37,192796.64
100,1002542,10,50006,Concentrado Cu,55,455218.50000000006
100,1002542,20,50006,Concentrado Cu,28,201794.88
100,1002543,10,50001,Concentrado Cu,76,423592.08
100,1002544,10,50007,Concentrado Cu,26,148831.28
100,1002545,10,50006,Concentrado Cu,82,440291.62
100,1002546,10,50002,Concentrado Cu,83,432756.19
100,1002546,20,50002,Concentrado Cu,57,303071.27999999997
100,1002547,10,50002,Concentrado Cu,32,162119.04
100,1002547,20,50003,Concentrado Cu,21,151166.19
100,1002548,10,50009,Concentrado Cu,31,192675.85
100,1002549,10,50009,Concentrado Cu,50,357183.0
100,1002550,10,50005,Concentrado Cu,51,456812.10000000003
100,1002551,10,50008,Concentrado Cu,96,544322.88
100,1002552,10,50003,Concentrado Cu,30,177643.5
100,1002552,20,50007,Concentrado Cu,38,276311.68
100,1002553,10,50001,Concentrado Cu,63,466658.01
100,1002554,10,50004,Concentrado Cu,70,545447.7
100,1002554,20,50008,Concentrado Cu,77,594580.91
100,1002555,10,50007,Concentrado Cu,83,738133.11
100,1002555,20,50005,Concentrado Cu,50,439193.99999999994
100,1002556,10,50007,Concentrado Cu,75,536072.25
100,1002557,10,50002,Concentrado Cu,55,378745.95
100,1002558,10,50000,Concentrado Cu,35,286034.0
100,1002559,10,50009,Concentrado Cu,86,625786.74
100,1002560,10,50004,Concentrado Cu,73,534547.61
100,1002560,20,50003,Concentrado Cu,31,206959.1
100,1002561,10,50005,Concentrado Cu,29,190045.99000000002
100,1002562,10,50002,Concentrado Cu,54,478157.04000000004
100,1002563,10,50001,Concentrado Cu,50,288154.5
100,1002563,20,50001,Concentrado Cu,72,573931.4400000001
100,1002564,10,50003,Concentrado Cu,37,221215.6
100,1002564,20,50004,Concentrado Cu,73,530552.3200000001
100,1002565,10,50001,Concentrado Cu,73,545202.69
100,1002565,20,50008,Concentrado Cu,86,702466.06
100,1002566,10,50007,Concentrado Cu,81,663125.94
100,1002566,20,50000,Concentrado Cu,59,349277.05
100,1002567,10,50001,Concentrado Cu,84,592305.0
100,1002567,20,50004,Concentrado Cu,38,260737.38
100,1002568,10,50009,Concentrado Cu,74,463637.38
100,1002568,20,50004,Concentrado Cu,65,418437.5
100,1002569,10,50003,Concentrado Cu,75,578163.75
100,1002570,10,50009,Concentrado Cu,62,544547.86
100,1002570,20,50000,Concentrado Cu,66,526703.1
100,1002571,10,50000,Concentrado Cu,57,431849.10000000003
100,1002571,20,50007,Concentrado Cu,50,320836.5
100,1002572,10,50008,Concentrado Cu,87,540092.52
100,1002573,10,50001,Concentrado Cu,69,406743.27
100,1002573,20,50002,Concentrado Cu,87,543838.74
100,1002574,10,50004,Concentrado Cu,78,701480.52
100,1002575,10,50000,Concentrado Cu,62,403492.89999999997
100,1002575,20,50003,Concentrado Cu,47,241618.53999999998
100,1002576,10,50009,Concentrado Cu,77,509424.3
100,1002576,20,50008,Concentrado Cu,87,552189.0
100,1002577,10,50004,Concentrado Cu,69,565427.4
100,1002578,10,50008,Concentrado Cu,39,290236.83
100,1002578,20,50004,Concentrado Cu,71,593419.42
100,1002579,10,50003,Concentrado Cu,48,419928.96
100,1002580,10,50000,Concentrado Cu,54,368562.42
100,1002581,10,50008,Concentrado Cu,32,207205.44
100,1002581,20,50004,Concentrado Cu,32,229640.64
100,1002582,10,50000,Concentrado Cu,27,168569.1
100,1002582,20,50008,Concentrado Cu,97,796534.9
100,1002583,10,50000,Concentrado Cu,90,540007.2
100,1002583,20,50009,Concentrado Cu,67,407585.12
100,1002584,10,50006,Concentrado Cu,92,763418.76
100,1002584,20,50007,Concentrado Cu,66,427300.5
100,1002585,10,50002,Concentrado Cu,51,314512.92
100,1002586,10,50005,Concentrado Cu,37,211453.89
100,1002587,10,50000,Concentrado Cu,100,535804.0
100,1002587,20,50000,Concentrado Cu,81,544466.61
100,1002588,10,50002,Concentrado Cu,22,118645.34000000001
100,1002588,20,50001,Concentrado Cu,78,432651.18000000005
100,1002589,10,50009,Concentrado Cu,58,341613.62
100,1002590,10,50008,Concentrado Cu,85,525016.95
100,1002591,10,50000,Concentrado Cu,74,621927.8200000001
100,1002591,20,50001,Concentrado Cu,58,359658.58
100,1002592,10,50000,Concentrado Cu,92,778938.24
100,1002592,20,50006,Concentrado Cu,94,542231.48
100,1002593,10,50005,Concentrado Cu,82,598263.7999999999
100,1002593,20,50000,Concentrado Cu,32,201779.2
100,1002594,10,50008,Concentrado Cu,89,445356.0
100,1002595,10,50009,Concentrado Cu,63,446186.79
100,1002596,10,50005,Concentrado Cu,20,150195.40000000002
100,1002596,20,50002,Concentrado Cu,97,635920.36
100,1002597,10,50006,Concentrado Cu,23,151305.03999999998
100,1002597,20,50003,Concentrado Cu,59,444788.01999999996
100,1002598,10,50009,Concentrado Cu,74,491599.76
100,1002599,10,50004,Concentrado Cu,97,533222.5800000001
100,1002600,10,50005,Concentrado Cu,61,425285.89999999997
100,1002601,10,50004,Concentrado Cu,65,412471.8
100,1002602,10,50008,Concentrado Cu,77,667449.86
100,1002602,20,50006,Concentrado Cu,69,604839.51
100,1002603,10,50003,Concentrado Cu,45,393864.74999999994
100,1002603,20,50006,Concentrado Cu,61,312925.12
100,1002604,10,50003,Concentrado Cu,88,463241.68
100,1002605,10,50002,Concentrado Cu,57,423251.22000000003
100,1002605,20,50000,Concentrado Cu,33,276504.36
100,1002606,10,50005,Concentrado Cu,59,342020.64
100,1002607,10,50005,Concentrado Cu,26,165943.69999999998
100,1002607,20,50008,Concentrado Cu,31,257355.18000000002
100,1002608,10,50001,Concentrado Cu,58,326938.46
100,1002608,20,50006,Concentrado Cu,37,228785.8
100,1002609,10,50007,Concentrado Cu,81,651947.13
100,1002609,20,50000,Concentrado Cu,52,390920.39999999997
100,1002610,10,50001,Concentrado Cu,22,154111.98
100,1002611,10,50006,Concentrado Cu,55,410942.94999999995
100,1002612,10,50009,Concentrado Cu,81,488803.41
100,1002612,20,50008,Concentrado Cu,95,611466.5499999999
100,1002613,10,50002,Concentrado Cu,67,375222.11
100,1002613,20,50005,Concentrado Cu,47,251962.3
100,1002614,10,50000,Concentrado Cu,66,534888.42
100,1002615,10,50005,Concentrado Cu,72,459090.72000000003
100,1002616,10,50007,Concentrado Cu,45,396942.30000000005
100,1002617,10,50007,Concentrado Cu,42,377296.92
100,1002618,10,50002,Concentrado Cu,29,258858.93
100,1002618,20,50009,Concentrado Cu,52,271433.24
100,1002619,10,50007,Concentrado Cu,91,718406.78
100,1002619,20,50001,Concentrado Cu,45,302857.65
100,1002620,10,50001,Concentrado Cu,100,667019.0
100,1002620,20,50004,Concentrado Cu,95,728973.95
100,1002621,10,50002,Concentrado Cu,69,585958.35
100,1002622,10,50007,Concentrado Cu,96,598479.36
100,1002623,10,50005,Concentrado Cu,20,147242.80000000002
100,1002623,20,50003,Concentrado Cu,47,271793.48
100,1002624,10,50009,Concentrado Cu,56,360997.84
100,1002624,20,50000,Concentrado Cu,46,244714.02
100,1002625,10,50000,Concentrado Cu,31,278233.06
100,1002626,10,50002,Concentrado Cu,55,378361.5
100,1002627,10,50000,Concentrado Cu,85,458632.80000000005
100,1002628,10,50002,Concentrado Cu,48,324276.0
100,1002628,20,50007,Concentrado Cu,55,430889.25
100,1002629,10,50005,Concentrado Cu,35,314833.39999999997
100,1002629,20,50007,Concentrado Cu,49,393504.3
100,1002630,10,50006,Concentrado Cu,56,457533.44
100,1002631,10,50005,Concentrado Cu,54,454834.44000000006
100,1002632,10,50003,Concentrado Cu,86,683079.94
100,1002632,20,50000,Concentrado Cu,97,591005.48
100,1002633,10,50007,Concentrado Cu,98,645967.0
100,1002634,10,50009,Concentrado Cu,79,581767.85
100,1002635,10,50005,Concentrado Cu,93,723699.03
100,1002635,20,50003,Concentrado Cu,32,173478.4
100,1002636,10,50008,Concentrado Cu,78,552028.62
100,1002637,10,50007,Concentrado Cu,53,412146.02
100,1002637,20,50001,Concentrado Cu,74,620886.64
100,1002638,10,50005,Concentrado Cu,75,516636.75
100,1002638,20,50009,Concentrado Cu,87,747986.85
100,1002639,10,50008,Concentrado Cu,88,556109.8400000001
100,1002639,20,50006,Concentrado Cu,90,514043.10000000003
100,1002640,10,50007,Concentrado Cu,32,249065.92
100,1002640,20,50006,Concentrado Cu,93,582724.05
100,1002641,10,50003,Concentrado Cu,32,286430.4
100,1002642,10,50002,Concentrado Cu,69,499610.37
100,1002642,20,50009,Concentrado Cu,68,499884.32
100,1002643,10,50001,Concentrado Cu,48,396128.16000000003
100,1002643,20,50009,Concentrado Cu,65,445635.45
100,1002644,10,50006,Concentrado Cu,90,802416.6
100,1002645,10,50002,Concentrado Cu,41,325103.35000000003
100,1002646,10,50002,Concentrado Cu,48,339681.12
100,1002647,10,50000,Concentrado Cu,45,321705.0
100,1002648,10,50009,Concentrado Cu,28,188051.64
100,1002649,10,50009,Concentrado Cu,86,698514.36
100,1002649,20,50000,Concentrado Cu,24,145862.40000000002
100,1002650,10,50000,Concentrado Cu,41,318620.83999999997
100,1002651,10,50003,Concentrado Cu,94,636453.32
100,1002652,10,50008,Concentrado Cu,76,524731.36
100,1002653,10,50002,Concentrado Cu,58,449179.83999999997
100,1002653,20,50004,Concentrado Cu,56,335712.16
100,1002654,10,50004,Concentrado Cu,72,440254.08
100,1002655,10,50007,Concentrado Cu,57,316621.89
100,1002656,10,50000,Concentrado Cu,72,485416.8
100,1002656,20,50001,Concentrado Cu,39,237102.84000000003
100,1002657,10,50001,Concentrado Cu,75,575527.5
100,1002658,10,50004,Concentrado Cu,34,283409.04
100,1002659,10,50006,Concentrado Cu,26,177455.46
100,1002660,10,50006,Concentrado Cu,87,679285.56
100,1002660,20,50004,Concentrado Cu,38,334300.43999999994
100,1002661,10,50007,Concentrado Cu,42,338853.48
100,1002662,10,50002,Concentrado Cu,82,631383.6
100,1002662,20,50001,Concentrado Cu,87,734784.6
100,1002663,10,50000,Concentrado Cu,75,649333.5
100,1002663,20,50004,Concentrado Cu,54,354089.34
100,1002664,10,50007,Concentrado Cu,56,488565.83999999997
100,1002665,10,50007,Concentrado Cu,32,213908.8
100,1002665,20,50004,Concentrado Cu,26,212541.94
100,1002666,10,50002,Concentrado Cu,53,289846.4
100,1002666,20,50003,Concentrado Cu,55,448074.0
100,1002667,10,50006,Concentrado Cu,59,391345.23000000004
100,1002667,20,50006,Concentrado Cu,47,348461.29
100,1002668,10,50001,Concentrado Cu,37,293351.17
100,1002669,10,50003,Concentrado Cu,50,320773.5
100,1002669,20,50007,Concentrado Cu,65,490530.95
100,1002670,10,50009,Concentrado Cu,54,399085.38
100,1002670,20,50005,Concentrado Cu,71,485805.43
100,1002671,10,50003,Concentrado Cu,99,676083.87
100,1002671,20,50000,Concentrado Cu,24,150797.52
100,1002672,10,50004,Concentrado Cu,31,157111.41
100,1002673,10,50005,Concentrado Cu,24,212980.32
100,1002673,20,50009,Concentrado Cu,62,324610.92
100,1002674,10,50004,Concentrado Cu,67,365085.68
100,1002674,20,50006,Concentrado Cu,55,283220.85000000003
100,1002675,10,50002,Concentrado Cu,39,302394.69
100,1002675,20,50000,Concentrado Cu,91,576070.0399999999
100,1002676,10,50003,Concentrado Cu,32,178547.84
100,1002677,10,50005,Concentrado Cu,63,544427.73
100,1002678,10,50009,Concentrado Cu,42,363385.68000000005
100,1002678,20,50001,Concentrado Cu,97,754467.9400000001
