MANDT,AUFNR,AUART,ERDAT,KTEXT,IDAT2
100,802657,PM02,2025-10-03,Mant. Preventivo 1000171,2025-10-04
100,802658,PM02,2025-10-03,Mant. Preventivo 1000175,2025-10-04
100,802659,PM02,2025-10-03,Mant. Preventivo 1000032,2025-10-04
100,802660,PM02,2025-10-03,Mant. Preventivo 1000186,2025-10-04
100,802661,PM02,2025-10-04,Mant. Preventivo 1000196,2025-10-05
100,802662,PM02,2025-10-04,Mant. Preventivo 1000009,2025-10-05
100,802663,PM02,2025-10-04,Mant. Preventivo 1000136,2025-10-05
100,802664,PM02,2025-10-04,Mant. Preventivo 1000191,2025-10-05
100,802665,PM02,2025-10-04,Mant. Preventivo 1000074,2025-10-05
100,802666,PM02,2025-10-05,Mant. Preventivo 1000085,2025-10-06
100,802667,PM02,2025-10-05,Mant. Preventivo 1000116,2025-10-06
100,802668,PM02,2025-10-05,Mant. Preventivo 1000075,2025-10-06
100,802669,PM02,2025-10-05,Mant. Preventivo 1000094,2025-10-06
100,802670,PM02,2025-10-06,Mant. Preventivo 1000198,2025-10-07
100,802671,PM02,2025-10-06,Mant. Preventivo 1000131,2025-10-07
100,802672,PM02,2025-10-07,Mant. Preventivo 1000056,2025-10-08
100,802673,PM02,2025-10-07,Mant. Preventivo 1000186,2025-10-08
100,802674,PM02,2025-10-07,Mant. Preventivo 1000059,2025-10-08
100,802675,PM02,2025-10-07,Mant. Preventivo 1000106,2025-10-08
100,802676,PM02,2025-10-08,Mant. Preventivo 1000053,2025-10-09
100,802677,PM02,2025-10-08,Mant. Preventivo 1000047,2025-10-09
100,802678,PM02,2025-10-09,Mant. Preventivo 1000033,2025-10-10
100,802679,PM02,2025-10-09,Mant. Preventivo 1000197,2025-10-10
100,802680,PM02,2025-10-09,Mant. Preventivo 1000073,2025-10-10
100,802681,PM02,2025-10-09,Mant. Preventivo 1000124,2025-10-10
100,802682,PM02,2025-10-09,Mant. Preventivo 1000138,2025-10-10
100,802683,PM02,2025-10-10,Mant. Preventivo 1000162,2025-10-11
100,802684,PM02,2025-10-10,Mant. Preventivo 1000148,2025-10-11
100,802685,PM02,2025-10-10,Mant. Preventivo 1000177,2025-10-11
100,802686,PM02,2025-10-10,Mant. Preventivo 1000025,2025-10-11
100,802687,PM02,2025-10-11,Mant. Preventivo 1000043,2025-10-12
100,802688,PM02,2025-10-11,Mant. Preventivo 1000185,2025-10-12
100,802689,PM02,2025-10-11,Mant. Preventivo 1000099,2025-10-12
100,802690,PM02,2025-10-12,Mant. Preventivo 1000020,2025-10-13
100,802691,PM02,2025-10-12,Mant. Preventivo 1000197,2025-10-13
100,802692,PM02,2025-10-13,Mant. Preventivo 1000098,2025-10-14
100,802693,PM02,2025-10-13,Mant. Preventivo 1000102,2025-10-14
100,802694,PM02,2025-10-13,Mant. Preventivo 1000159,2025-10-14
100,802695,PM02,2025-10-13,Mant. Preventivo 1000020,2025-10-14
100,802696,PM02,2025-10-14,Mant. Preventivo 1000103,2025-10-15
100,802697,PM02,2025-10-14,Mant. Preventivo 1000078,2025-10-15
100,802698,PM02,2025-10-14,Mant. Preventivo 1000180,2025-10-15
100,802699,PM02,2025-10-14,Mant. Preventivo 1000017,2025-10-15
100,802700,PM02,2025-10-14,Mant. Preventivo 1000036,2025-10-15
100,802701,PM02,2025-10-14,Mant. Preventivo 1000177,2025-10-15
100,802702,PM02,2025-10-15,Mant. Preventivo 1000027,2025-10-16
100,802703,PM02,2025-10-15,Mant. Preventivo 1000143,2025-10-16
100,802704,PM02,2025-10-15,Mant. Preventivo 1000104,2025-10-16
100,802705,PM02,2025-10-15,Mant. Preventivo 1000135,2025-10-16
100,802706,PM02,2025-10-16,Mant. Preventivo 1000127,2025-10-17
100,802707,PM02,2025-10-16,Mant. Preventivo 1000187,2025-10-17
100,802708,PM02,2025-10-16,Mant. Preventivo 1000055,2025-10-17
100,802709,PM02,2025-10-16,Mant. Preventivo 1000165,2025-10-17
100,802710,PM02,2025-10-16,Mant. Preventivo 1000146,2025-10-17
100,802711,PM02,2025-10-17,Mant. Preventivo 1000070,2025-10-18
100,802712,PM02,2025-10-17,Mant. Preventivo 1000055,2025-10-18
100,802713,PM02,2025-10-18,Mant. Preventivo 1000044,2025-10-19
100,802714,PM02,2025-10-18,Mant. Preventivo 1000026,2025-10-19
100,802715,PM02,2025-10-18,Mant. Preventivo 1000155,2025-10-19
100,802716,PM02,2025-10-18,Mant. Preventivo 1000019,2025-10-19
100,802717,PM02,2025-10-19,Mant. Preventivo 1000082,2025-10-20
100,802718,PM02,2025-10-19,Mant. Preventivo 1000026,2025-10-20
100,802719,PM02,2025-10-19,Mant. Preventivo 1000171,2025-10-20
100,802720,PM02,2025-10-19,Mant. Preventivo 1000177,2025-10-20
100,802721,PM02,2025-10-19,Mant. Preventivo 1000079,2025-10-20
100,802722,PM02,2025-10-19,Mant. Preventivo 1000032,2025-10-20
100,802723,PM02,2025-10-20,Mant. Preventivo 1000009,2025-10-21
100,802724,PM02,2025-10-20,Mant. Preventivo 1000051,2025-10-21
100,802725,PM02,2025-10-20,Mant. Preventivo 1000130,2025-10-21
100,802726,PM02,2025-10-21,Mant. Preventivo 1000089,2025-10-22
100,802727,PM02,2025-10-21,Mant. Preventivo 1000081,2025-10-22
100,802728,PM02,2025-10-21,Mant. Preventivo 1000075,2025-10-22
100,802729,PM02,2025-10-22,Mant. Preventivo 1000199,2025-10-23
100,802730,PM02,2025-10-22,Mant. Preventivo 1000034,2025-10-23
100,802731,PM02,2025-10-23,Mant. Preventivo 1000117,2025-10-24
100,802732,PM02,2025-10-23,Mant. Preventivo 1000086,2025-10-24
100,802733,PM02,2025-10-23,Mant. Preventivo 1000066,2025-10-24
100,802734,PM02,2025-10-24,Mant. Preventivo 1000096,2025-10-25
100,802735,PM02,2025-10-24,Mant. Preventivo 1000077,2025-10-25
100,802736,PM02,2025-10-24,Mant. Preventivo 1000155,2025-10-25
100,802737,PM02,2025-10-24,Mant. Preventivo 1000138,2025-10-25
100,802738,PM02,2025-10-24,Mant. Preventivo 1000082,2025-10-25
100,802739,PM02,2025-10-24,Mant. Preventivo 1000029,2025-10-25
100,802740,PM02,2025-10-25,Mant. Preventivo 1000105,2025-10-26
100,802741,PM02,2025-10-25,Mant. Preventivo 1000144,2025-10-26
100,802742,PM02,2025-10-25,Mant. Preventivo 1000077,2025-10-26
100,802743,PM02,2025-10-25,Mant. Preventivo 1000083,2025-10-26
100,802744,PM02,2025-10-26,Mant. Preventivo 1000156,2025-10-27
100,802745,PM02,2025-10-26,Mant. Preventivo 1000057,2025-10-27
100,802746,PM02,2025-10-26,Mant. Preventivo 1000187,2025-10-27
100,802747,PM02,2025-10-27,Mant. Preventivo 1000128,2025-10-28
100,802748,PM02,2025-10-27,Mant. Preventivo 1000198,2025-10-28
100,802749,PM02,2025-10-27,Mant. Preventivo 1000166,2025-10-28
100,802750,PM02,2025-10-27,Mant. Preventivo 1000143,2025-10-28
100,802751,PM02,2025-10-28,Mant. Preventivo 1000177,2025-10-29
100,802752,PM02,2025-10-28,Mant. Preventivo 1000019,2025-10-29
100,802753,PM02,2025-10-28,Mant. Preventivo 1000020,2025-10-29
100,802754,PM02,2025-10-28,Mant. Preventivo 1000072,2025-10-29
100,802755,PM02,2025-10-28,Mant. Preventivo 1000008,2025-10-29
100,802756,PM02,2025-10-28,Mant. Preventivo 1000164,2025-10-29
100,802757,PM02,2025-10-29,Mant. Preventivo 1000138,2025-10-30
100,802758,PM02,2025-10-29,Mant. Preventivo 1000176,2025-10-30
100,802759,PM02,2025-10-29,Mant. Preventivo 1000028,2025-10-30
100,802760,PM02,2025-10-30,Mant. Preventivo 1000033,2025-10-31
100,802761,PM02,2025-10-30,Mant. Preventivo 1000006,2025-10-31
100,802762,PM02,2025-10-30,Mant. Preventivo 1000053,2025-10-31
100,802763,PM02,2025-10-30,Mant. Preventivo 1000190,2025-10-31
100,802764,PM02,2025-10-30,Mant. Preventivo 1000121,2025-10-31
100,802765,PM02,2025-10-30,Mant. Preventivo 1000182,2025-10-31
100,802766,PM02,2025-10-31,Mant. Preventivo 1000132,2025-11-01
100,802767,PM02,2025-10-31,Mant. Preventivo 1000008,2025-11-01
100,802768,PM02,2025-10-31,Mant. Preventivo 1000194,2025-11-01
100,802769,PM02,2025-10-31,Mant. Preventivo 1000031,2025-11-01
100,802770,PM02,2025-10-31,Mant. Preventivo 1000137,2025-11-01
100,802771,PM02,2025-11-01,Mant. Preventivo 1000016,2025-11-02
100,802772,PM02,2025-11-01,Mant. Preventivo 1000007,2025-11-02
100,802773,PM02,2025-11-01,Mant. Preventivo 1000038,2025-11-02
100,802774,PM02,2025-11-01,Mant. Preventivo 1000151,2025-11-02
100,802775,PM02,2025-11-02,Mant. Preventivo 1000029,2025-11-03
100,802776,PM02,2025-11-02,Mant. Preventivo 1000173,2025-11-03
100,802777,PM02,2025-11-02,Mant. Preventivo 1000141,2025-11-03
100,802778,PM02,2025-11-02,Mant. Preventivo 1000044,2025-11-03
100,802779,PM02,2025-11-03,Mant. Preventivo 1000149,2025-11-04
100,802780,PM02,2025-11-03,Mant. Preventivo 1000183,2025-11-04
100,802781,PM02,2025-11-03,Mant. Preventivo 1000180,2025-11-04
100,802782,PM02,2025-11-03,Mant. Preventivo 1000038,2025-11-04
100,802783,PM02,2025-11-04,Mant. Preventivo 1000199,2025-11-05
100,802784,PM02,2025-11-04,Mant. Preventivo 1000101,2025-11-05
100,802785,PM02,2025-11-04,Mant. Preventivo 1000139,2025-11-05
100,802786,PM02,2025-11-05,Mant. Preventivo 1000047,2025-11-06
100,802787,PM02,2025-11-05,Mant. Preventivo 1000121,2025-11-06
100,802788,PM02,2025-11-06,Mant. Preventivo 1000056,2025-11-07
100,802789,PM02,2025-11-06,Mant. Preventivo 1000126,2025-11-07
100,802790,PM02,2025-11-06,Mant. Preventivo 1000052,2025-11-07
100,802791,PM02,2025-11-06,Mant. Preventivo 1000067,2025-11-07
100,802792,PM02,2025-11-07,Mant. Preventivo 1000037,2025-11-08
100,802793,PM02,2025-11-07,Mant. Preventivo 1000136,2025-11-08
100,802794,PM02,2025-11-07,Mant. Preventivo 1000100,2025-11-08
100,802795,PM02,2025-11-07,Mant. Preventivo 1000117,2025-11-08
100,802796,PM02,2025-11-07,Mant. Preventivo 1000148,2025-11-08
100,802797,PM02,2025-11-07,Mant. Preventivo 1000175,2025-11-08
100,802798,PM02,2025-11-08,Mant. Preventivo 1000046,2025-11-09
100,802799,PM02,2025-11-08,Mant. Preventivo 1000143,2025-11-09
100,802800,PM02,2025-11-08,Mant. Preventivo 1000042,2025-11-09
100,802801,PM02,2025-11-08,Mant. Preventivo 1000186,2025-11-09
100,802802,PM02,2025-11-08,Mant. Preventivo 1000007,2025-11-09
100,802803,PM02,2025-11-08,Mant. Preventivo 1000129,2025-11-09
100,802804,PM02,2025-11-09,Mant. Preventivo 1000118,2025-11-10
100,802805,PM02,2025-11-09,Mant. Preventivo 1000170,2025-11-10
100,802806,PM02,2025-11-09,Mant. Preventivo 1000142,2025-11-10
100,802807,PM02,2025-11-09,Mant. Preventivo 1000115,2025-11-10
100,802808,PM02,2025-11-10,Mant. Preventivo 1000125,2025-11-11
100,802809,PM02,2025-11-10,Mant. Preventivo 1000036,2025-11-11
100,802810,PM02,2025-11-10,Mant. Preventivo 1000004,2025-11-11
100,802811,PM02,2025-11-10,Mant. Preventivo 1000076,2025-11-11
100,802812,PM02,2025-11-10,Mant. Preventivo 1000129,2025-11-11
100,802813,PM02,2025-11-11,Mant. Preventivo 1000062,2025-11-12
100,802814,PM02,2025-11-11,Mant. Preventivo 1000168,2025-11-12
100,802815,PM02,2025-11-11,Mant. Preventivo 1000192,2025-11-12
100,802816,PM02,2025-11-11,Mant. Preventivo 1000009,2025-11-12
100,802817,PM02,2025-11-12,Mant. Preventivo 1000059,2025-11-13
100,802818,PM02,2025-11-12,Mant. Preventivo 1000098,2025-11-13
100,802819,PM02,2025-11-12,Mant. Preventivo 1000095,2025-11-13
100,802820,PM02,2025-11-12,Mant. Preventivo 1000061,2025-11-13
100,802821,PM02,2025-11-12,Mant. Preventivo 1000004,2025-11-13
100,802822,PM02,2025-11-13,Mant. Preventivo 1000019,2025-11-14
100,802823,PM02,2025-11-13,Mant. Preventivo 1000196,2025-11-14
100,802824,PM02,2025-11-13,Mant. Preventivo 1000142,2025-11-14
100,802825,PM02,2025-11-13,Mant. Preventivo 1000113,2025-11-14
100,802826,PM02,2025-11-13,Mant. Preventivo 1000075,2025-11-14
100,802827,PM02,2025-11-13,Mant. Preventivo 1000053,2025-11-14
100,802828,PM02,2025-11-14,Mant. Preventivo 1000081,2025-11-15
100,802829,PM02,2025-11-14,Mant. Preventivo 1000157,2025-11-15
100,802830,PM02,2025-11-14,Mant. Preventivo 1000107,2025-11-15
100,802831,PM02,2025-11-14,Mant. Preventivo 1000154,2025-11-15
100,802832,PM02,2025-11-14,Mant. Preventivo 1000006,2025-11-15
100,802833,PM02,2025-11-15,Mant. Preventivo 1000064,2025-11-16
100,802834,PM02,2025-11-15,Mant. Preventivo 1000157,2025-11-16
100,802835,PM02,2025-11-15,Mant. Preventivo 1000098,2025-11-16
100,802836,PM02,2025-11-15,Mant. Preventivo 1000135,2025-11-16
100,802837,PM02,2025-11-15,Mant. Preventivo 1000080,2025-11-16
100,802838,PM02,2025-11-16,Mant. Preventivo 1000023,2025-11-17
100,802839,PM02,2025-11-16,Mant. Preventivo 1000049,2025-11-17
100,802840,PM02,2025-11-16,Mant. Preventivo 1000198,2025-11-17
100,802841,PM02,2025-11-16,Mant. Preventivo 1000186,2025-11-17
100,802842,PM02,2025-11-17,Mant. Preventivo 1000151,2025-11-18
100,802843,PM02,2025-11-17,Mant. Preventivo 1000019,2025-11-18
100,802844,PM02,2025-11-18,Mant. Preventivo 1000034,2025-11-19
100,802845,PM02,2025-11-18,Mant. Preventivo 1000014,2025-11-19
100,802846,PM02,2025-11-19,Mant. Preventivo 1000146,2025-11-20
100,802847,PM02,2025-11-19,Mant. Preventivo 1000047,2025-11-20
100,802848,PM02,2025-11-19,Mant. Preventivo 1000197,2025-11-20
100,802849,PM02,2025-11-19,Mant. Preventivo 1000127,2025-11-20
100,802850,PM02,2025-11-19,Mant. Preventivo 1000136,2025-11-20
100,802851,PM02,2025-11-19,Mant. Preventivo 1000128,2025-11-20
100,802852,PM02,2025-11-20,Mant. Preventivo 1000059,2025-11-21
100,802853,PM02,2025-11-20,Mant. Preventivo 1000158,2025-11-21
100,802854,PM02,2025-11-20,Mant. Preventivo 1000085,2025-11-21
100,802855,PM02,2025-11-20,Mant. Preventivo 1000180,2025-11-21
100,802856,PM02,2025-11-20,Mant. Preventivo 1000100,2025-11-21
100,802857,PM02,2025-11-21,Mant. Preventivo 1000176,2025-11-22
100,802858,PM02,2025-11-21,Mant. Preventivo 1000008,2025-11-22
100,802859,PM02,2025-11-22,Mant. Preventivo 1000172,2025-11-23
100,802860,PM02,2025-11-22,Mant. Preventivo 1000039,2025-11-23
100,802861,PM02,2025-11-22,Mant. Preventivo 1000143,2025-11-23
100,802862,PM02,2025-11-22,Mant. Preventivo 1000047,2025-11-23
100,802863,PM02,2025-11-22,Mant. Preventivo 1000100,2025-11-23
100,802864,PM02,2025-11-22,Mant. Preventivo 1000153,2025-11-23
100,802865,PM02,2025-11-23,Mant. Preventivo 1000177,2025-11-24
100,802866,PM02,2025-11-23,Mant. Preventivo 1000104,2025-11-24
100,802867,PM02,2025-11-23,Mant. Preventivo 1000031,2025-11-24
100,802868,PM02,2025-11-23,Mant. Preventivo 1000117,2025-11-24
100,802869,PM02,2025-11-24,Mant. Preventivo 1000125,2025-11-25
100,802870,PM02,2025-11-24,Mant. Preventivo 1000102,2025-11-25
100,802871,PM02,2025-11-24,Mant. Preventivo 1000062,2025-11-25
100,802872,PM02,2025-11-25,Mant. Preventivo 1000021,2025-11-26
100,802873,PM02,2025-11-25,Mant. Preventivo 1000134,2025-11-26
100,802874,PM02,2025-11-25,Mant. Preventivo 1000063,2025-11-26
100,802875,PM02,2025-11-25,Mant. Preventivo 1000095,2025-11-26
100,802876,PM02,2025-11-25,Mant. Preventivo 1000014,2025-11-26
100,802877,PM02,2025-11-25,Mant. Preventivo 1000027,2025-11-26
100,802878,PM02,2025-11-26,Mant. Preventivo 1000127,2025-11-27
100,802879,PM02,2025-11-26,Mant. Preventivo 1000028,2025-11-27
100,802880,PM02,2025-11-26,Mant. Preventivo 1000157,2025-11-27
100,802881,PM02,2025-11-27,Mant. Preventivo 1000197,2025-11-28
100,802882,PM02,2025-11-27,Mant. Preventivo 1000129,2025-11-28
100,802883,PM02,2025-11-27,Mant. Preventivo 1000061,2025-11-28
100,802884,PM02,2025-11-28,Mant. Preventivo 1000095,2025-11-29
100,802885,PM02,2025-11-28,Mant. Preventivo 1000167,2025-11-29
100,802886,PM02,2025-11-28,Mant. Preventivo 1000102,2025-11-29
100,802887,PM02,2025-11-28,Mant. Preventivo 1000085,2025-11-29
100,802888,PM02,2025-11-29,Mant. Preventivo 1000057,2025-11-30
100,802889,PM02,2025-11-29,Mant. Preventivo 1000101,2025-11-30
100,802890,PM02,2025-11-29,Mant. Preventivo 1000154,2025-11-30
100,802891,PM02,2025-11-29,Mant. Preventivo 1000000,2025-11-30
100,802892,PM02,2025-11-29,Mant. Preventivo 1000172,2025-11-30
100,802893,PM02,2025-11-29,Mant. Preventivo 1000024,2025-11-30
100,802894,PM02,2025-11-30,Mant. Preventivo 1000010,2025-12-01
100,802895,PM02,2025-11-30,Mant. Preventivo 1000034,2025-12-01
100,802896,PM02,2025-12-01,Mant. Preventivo 1000043,2025-12-02
100,802897,PM02,2025-12-01,Mant. Preventivo 1000086,2025-12-02
100,802898,PM02,2025-12-01,Mant. Preventivo 1000030,2025-12-02
100,802899,PM02,2025-12-01,Mant. Preventivo 1000045,2025-12-02
100,802900,PM02,2025-12-01,Mant. Preventivo 1000029,2025-12-02
100,802901,PM02,2025-12-01,Mant. Preventivo 1000043,2025-12-02
100,802902,PM02,2025-12-02,Mant. Preventivo 1000120,2025-12-03
100,802903,PM02,2025-12-02,Mant. Preventivo 1000135,2025-12-03
100,802904,PM02,2025-12-02,Mant. Preventivo 1000118,2025-12-03
100,802905,PM02,2025-12-02,Mant. Preventivo 1000191,2025-12-03
100,802906,PM02,2025-12-02,Mant. Preventivo 1000036,2025-12-03
100,802907,PM02,2025-12-02,Mant. Preventivo 1000129,2025-12-03
100,802908,PM02,2025-12-03,Mant. Preventivo 1000029,2025-12-04
100,802909,PM02,2025-12-03,Mant. Preventivo 1000004,2025-12-04
100,802910,PM02,2025-12-03,Mant. Preventivo 1000161,2025-12-04
100,802911,PM02,2025-12-03,Mant. Preventivo 1000071,2025-12-04
100,802912,PM02,2025-12-03,Mant. Preventivo 1000153,2025-12-04
100,802913,PM02,2025-12-03,Mant. Preventivo 1000073,2025-12-04
100,802914,PM02,2025-12-04,Mant. Preventivo 1000153,2025-12-05
100,802915,PM02,2025-12-04,Mant. Preventivo 1000041,2025-12-05
100,802916,PM02,2025-12-04,Mant. Preventivo 1000004,2025-12-05
100,802917,PM02,2025-12-05,Mant. Preventivo 1000057,2025-12-06
100,802918,PM02,2025-12-05,Mant. Preventivo 1000058,2025-12-06
100,802919,PM02,2025-12-05,Mant. Preventivo 1000169,2025-12-06
100,802920,PM02,2025-12-05,Mant. Preventivo 1000047,2025-12-06
100,802921,PM02,2025-12-05,Mant. Preventivo 1000037,2025-12-06
100,802922,PM02,2025-12-06,Mant. Preventivo 1000170,2025-12-07
100,802923,PM02,2025-12-06,Mant. Preventivo 1000038,2025-12-07
100,802924,PM02,2025-12-06,Mant. Preventivo 1000166,2025-12-07
100,802925,PM02,2025-12-06,Mant. Preventivo 1000063,2025-12-07
100,802926,PM02,2025-12-06,Mant. Preventivo 1000011,2025-12-07
100,802927,PM02,2025-12-07,Mant. Preventivo 1000047,2025-12-08
100,802928,PM02,2025-12-07,Mant. Preventivo 1000035,2025-12-08
100,802929,PM02,2025-12-07,Mant. Preventivo 1000021,2025-12-08
100,802930,PM02,2025-12-08,Mant. Preventivo 1000123,2025-12-09
100,802931,PM02,2025-12-08,Mant. Preventivo 1000065,2025-12-09
100,802932,PM02,2025-12-08,Mant. Preventivo 1000185,2025-12-09
100,802933,PM02,2025-12-09,Mant. Preventivo 1000049,2025-12-10
100,802934,PM02,2025-12-09,Mant. Preventivo 1000047,2025-12-10
100,802935,PM02,2025-12-09,Mant. Preventivo 1000049,2025-12-10
100,802936,PM02,2025-12-09,Mant. Preventivo 1000160,2025-12-10
100,802937,PM02,2025-12-10,Mant. Preventivo 1000058,2025-12-11
100,802938,PM02,2025-12-10,Mant. Preventivo 1000159,2025-12-11
100,802939,PM02,2025-12-10,Mant. Preventivo 1000133,2025-12-11
100,802940,PM02,2025-12-10,Mant. Preventivo 1000168,2025-12-11
100,802941,PM02,2025-12-10,Mant. Preventivo 1000072,2025-12-11
100,802942,PM02,2025-12-10,Mant. Preventivo 1000081,2025-12-11
100,802943,PM02,2025-12-11,Mant. Preventivo 1000078,2025-12-12
100,802944,PM02,2025-12-11,Mant. Preventivo 1000155,2025-12-12
100,802945,PM02,2025-12-11,Mant. Preventivo 1000015,2025-12-12
100,802946,PM02,2025-12-12,Mant. Preventivo 1000154,2025-12-13
100,802947,PM02,2025-12-12,Mant. Preventivo 1000122,2025-12-13
100,802948,PM02,2025-12-13,Mant. Preventivo 1000001,2025-12-14
100,802949,PM02,2025-12-13,Mant. Preventivo 1000086,2025-12-14
100,802950,PM02,2025-12-13,Mant. Preventivo 1000067,2025-12-14
100,802951,PM02,2025-12-14,Mant. Preventivo 1000142,2025-12-15
100,802952,PM02,2025-12-14,Mant. Preventivo 1000094,2025-12-15
100,802953,PM02,2025-12-14,Mant. Preventivo 1000132,2025-12-15
100,802954,PM02,2025-12-15,Mant. Preventivo 1000187,2025-12-16
100,802955,PM02,2025-12-15,Mant. Preventivo 1000013,2025-12-16
100,802956,PM02,2025-12-15,Mant. Preventivo 1000146,2025-12-16
100,802957,PM02,2025-12-15,Mant. Preventivo 1000178,2025-12-16
100,802958,PM02,2025-12-16,Mant. Preventivo 1000032,2025-12-17
100,802959,PM02,2025-12-16,Mant. Preventivo 1000055,2025-12-17
100,802960,PM02,2025-12-17,Mant. Preventivo 1000189,2025-12-18
100,802961,PM02,2025-12-17,Mant. Preventivo 1000149,2025-12-18
100,802962,PM02,2025-12-17,Mant. Preventivo 1000102,2025-12-18
100,802963,PM02,2025-12-18,Mant. Preventivo 1000121,2025-12-19
100,802964,PM02,2025-12-18,Mant. Preventivo 1000159,2025-12-19
100,802965,PM02,2025-12-18,Mant. Preventivo 1000111,2025-12-19
100,802966,PM02,2025-12-18,Mant. Preventivo 1000051,2025-12-19
100,802967,PM02,2025-12-19,Mant. Preventivo 1000071,2025-12-20
100,802968,PM02,2025-12-19,Mant. Preventivo 1000108,2025-12-20
100,802969,PM02,2025-12-19,Mant. Preventivo 1000101,2025-12-20
100,802970,PM02,2025-12-19,Mant. Preventivo 1000065,2025-12-20
100,802971,PM02,2025-12-19,Mant. Preventivo 1000182,2025-12-20
100,802972,PM02,2025-12-20,Mant. Preventivo 1000110,2025-12-21
100,802973,PM02,2025-12-20,Mant. Preventivo 1000082,2025-12-21
100,802974,PM02,2025-12-21,Mant. Preventivo 1000107,2025-12-22
100,802975,PM02,2025-12-21,Mant. Preventivo 1000178,2025-12-22
100,802976,PM02,2025-12-21,Mant. Preventivo 1000087,2025-12-22
100,802977,PM02,2025-12-21,Mant. Preventivo 1000141,2025-12-22
100,802978,PM02,2025-12-22,Mant. Preventivo 1000194,2025-12-23
100,802979,PM02,2025-12-22,Mant. Preventivo 1000003,2025-12-23
100,802980,PM02,2025-12-22,Mant. Preventivo 1000044,2025-12-23
100,802981,PM02,2025-12-22,Mant. Preventivo 1000118,2025-12-23
100,802982,PM02,2025-12-22,Mant. Preventivo 1000117,2025-12-23
100,802983,PM02,2025-12-22,Mant. Preventivo 1000004,2025-12-23
100,802984,PM02,2025-12-23,Mant. Preventivo 1000090,2025-12-24
100,802985,PM02,2025-12-23,Mant. Preventivo 1000139,2025-12-24
100,802986,PM02,2025-12-23,Mant. Preventivo 1000169,2025-12-24
100,802987,PM02,2025-12-24,Mant. Preventivo 1000038,2025-12-25
100,802988,PM02,2025-12-24,Mant. Preventivo 1000093,2025-12-25
100,802989,PM02,2025-12-24,Mant. Preventivo 1000144,2025-12-25
100,802990,PM02,2025-12-24,Mant. Preventivo 1000059,2025-12-25
100,802991,PM02,2025-12-25,Mant. Preventivo 1000002,2025-12-26
100,802992,PM02,2025-12-25,Mant. Preventivo 1000075,2025-12-26
100,802993,PM02,2025-12-26,Mant. Preventivo 1000024,2025-12-27
100,802994,PM02,2025-12-26,Mant. Preventivo 1000058,2025-12-27
